H,M,Mn
-120.0,-843.5,-1.0
-119.59999999998672,-843.5,-1.0
-119.19999999997344,-843.5,-1.0
-118.79999999996016,-843.5,-1.0
-118.39999999994689,-843.5,-1.0
-117.9999999999336,-843.5,-1.0
-117.59999999992031,-843.5,-1.0
-117.19999999990704,-843.5,-1.0
-116.79999999989376,-843.5,-1.0
-116.39999999988048,-843.5,-1.0
-115.9999999998672,-843.5,-1.0
-115.59999999985394,-843.5,-1.0
-115.19999999984066,-843.5,-1.0
-114.79999999982738,-843.5,-1.0
-114.3999999998141,-843.5,-1.0
-113.99999999980082,-843.5,-1.0
-113.59999999978754,-843.5,-1.0
-113.19999999977426,-843.5,-1.0
-112.79999999976098,-843.5,-1.0
-112.3999999997477,-843.5,-1.0
-111.99999999973444,-843.5,-1.0
-111.59999999972116,-843.5,-1.0
-111.19999999970788,-843.5,-1.0
-110.7999999996946,-843.5,-1.0
-110.39999999968131,-843.5,-1.0
-109.99999999966803,-843.5,-1.0
-109.59999999965476,-843.5,-1.0
-109.19999999964148,-843.5,-1.0
-108.7999999996282,-843.5,-1.0
-108.39999999961492,-843.5,-1.0
-107.99999999960164,-843.5,-1.0
-107.59999999958836,-843.5,-1.0
-107.19999999957508,-843.5,-1.0
-106.7999999995618,-843.5,-1.0
-106.39999999954853,-843.5,-1.0
-105.99999999953523,-843.5,-1.0
-105.59999999952196,-843.5,-1.0
-105.19999999950868,-843.5,-1.0
-104.7999999994954,-843.5,-1.0
-104.39999999948212,-843.5,-1.0
-103.99999999946886,-843.5,-1.0
-103.59999999945558,-843.5,-1.0
-103.1999999994423,-843.5,-1.0
-102.79999999942902,-843.5,-1.0
-102.39999999941574,-843.5,-1.0
-101.99999999940246,-843.5,-1.0
-101.59999999938918,-843.5,-1.0
-101.1999999993759,-843.5,-1.0
-100.79999999936264,-843.5,-1.0
-100.39999999934936,-843.5,-1.0
-99.99999999933608,-843.5,-1.0
-99.5999999993228,-843.5,-1.0
-99.19999999930953,-843.5,-1.0
-98.79999999929623,-843.5,-1.0
-98.39999999928295,-843.5,-1.0
-97.99999999926968,-843.5,-1.0
-97.5999999992564,-843.5,-1.0
-97.19999999924312,-843.5,-1.0
-96.79999999922984,-843.5,-1.0
-96.39999999921656,-843.5,-1.0
-95.99999999920328,-843.5,-1.0
-95.59999999919,-843.5,-1.0
-95.19999999917673,-843.5,-1.0
-94.79999999916345,-843.5,-1.0
-94.39999999915015,-843.5,-1.0
-93.99999999913688,-843.5,-1.0
-93.5999999991236,-843.5,-1.0
-93.19999999911032,-843.5,-1.0
-92.79999999909704,-843.5,-1.0
-92.39999999908378,-843.5,-1.0
-91.9999999990705,-843.5,-1.0
-91.59999999905722,-843.5,-1.0
-91.19999999904394,-843.5,-1.0
-90.79999999903066,-843.5,-1.0
-90.39999999901738,-843.5,-1.0
-89.9999999990041,-843.5,-1.0
-89.59999999899082,-843.5,-1.0
-89.19999999897755,-843.5,-1.0
-88.79999999896427,-843.5,-1.0
-88.39999999895099,-843.5,-1.0
-87.99999999893771,-843.5,-1.0
-87.59999999892443,-843.5,-1.0
-87.19999999891115,-843.5,-1.0
-86.79999999889787,-843.5,-1.0
-86.3999999988846,-843.5,-1.0
-85.99999999887132,-843.5,-1.0
-85.59999999885804,-843.5,-1.0
-85.19999999884476,-843.5,-1.0
-84.79999999883148,-843.5,-1.0
-84.3999999988182,-843.5,-1.0
-83.99999999880492,-843.5,-1.0
-83.59999999879165,-843.5,-1.0
-83.19999999877837,-843.5,-1.0
-82.79999999876509,-843.5,-1.0
-82.39999999875181,-843.5,-1.0
-81.99999999873853,-843.5,-1.0
-81.59999999872525,-843.5,-1.0
-81.19999999871197,-843.5,-1.0
-80.7999999986987,-843.5,-1.0
-80.39999999868542,-843.5,-1.0
-79.99999999867214,-843.5,-1.0
-79.59999999865886,-843.5,-1.0
-79.19999999864558,-843.5,-1.0
-78.7999999986323,-843.5,-1.0
-78.39999999861902,-843.5,-1.0
-77.99999999860574,-843.5,-1.0
-77.59999999859247,-843.5,-1.0
-77.19999999857919,-843.5,-1.0
-76.79999999856591,-843.5,-1.0
-76.39999999855263,-843.5,-1.0
-75.99999999853935,-843.5,-1.0
-75.59999999852607,-843.5,-1.0
-75.1999999985128,-843.5,-1.0
-74.79999999849952,-843.5,-1.0
-74.39999999848624,-843.5,-1.0
-73.99999999847296,-843.5,-1.0
-73.59999999845968,-843.5,-1.0
-73.1999999984464,-843.5,-1.0
-72.79999999843312,-835.5,-0.990515708358032
-72.39999999841984,-843.5,-1.0
-71.99999999840657,-843.5,-1.0
-71.59999999839329,-843.5,-1.0
-71.19999999838001,-843.5,-1.0
-70.79999999836673,-836.5,-0.991701244813278
-70.39999999835345,-843.5,-1.0
-69.99999999834017,-843.5,-1.0
-69.5999999983269,-843.5,-1.0
-69.19999999831361,-843.5,-1.0
-68.79999999830034,-843.5,-1.0
-68.39999999828706,-843.5,-1.0
-67.99999999827378,-843.5,-1.0
-67.5999999982605,-843.5,-1.0
-67.19999999824722,-843.5,-1.0
-66.79999999823394,-843.5,-1.0
-66.39999999822066,-843.5,-1.0
-65.99999999820739,-835.5,-0.990515708358032
-65.59999999819411,-843.5,-1.0
-65.19999999818083,-843.5,-1.0
-64.79999999816755,-843.5,-1.0
-64.39999999815427,-843.5,-1.0
-63.99999999814099,-828.5,-0.98221695317131
-63.599999998127714,-843.5,-1.0
-63.19999999811444,-843.5,-1.0
-62.79999999810116,-843.5,-1.0
-62.39999999808788,-843.5,-1.0
-61.9999999980746,-843.5,-1.0
-61.59999999806132,-843.5,-1.0
-61.19999999804804,-843.5,-1.0
-60.79999999803477,-835.5,-0.990515708358032
-60.399999998021485,-836.5,-0.991701244813278
-59.99999999800821,-843.5,-1.0
-59.59999999799493,-843.5,-1.0
-59.19999999798165,-836.5,-0.991701244813278
-58.79999999796837,-843.5,-1.0
-58.39999999795509,-836.5,-0.991701244813278
-57.99999999794181,-843.5,-1.0
-57.599999997928535,-843.5,-1.0
-57.199999997915256,-843.5,-1.0
-56.79999999790198,-843.5,-1.0
-56.3999999978887,-843.5,-1.0
-55.99999999787542,-827.5,-0.981031416716064
-55.59999999786214,-843.5,-1.0
-55.19999999784886,-843.5,-1.0
-54.79999999783559,-819.5,-0.971547125074096
-54.39999999782231,-835.5,-0.990515708358032
-53.99999999780903,-843.5,-1.0
-53.59999999779575,-843.5,-1.0
-53.19999999778247,-843.5,-1.0
-52.79999999776919,-843.5,-1.0
-52.39999999775591,-813.5,-0.96443390634262
-51.99999999774264,-835.5,-0.990515708358032
-51.59999999772936,-843.5,-1.0
-51.19999999771608,-828.5,-0.98221695317131
-50.7999999977028,-827.5,-0.981031416716064
-50.39999999768952,-843.5,-1.0
-49.99999999767624,-836.5,-0.991701244813278
-49.59999999766296,-828.5,-0.98221695317131
-49.19999999764968,-828.5,-0.98221695317131
-48.799999997636405,-836.5,-0.991701244813278
-48.39999999762313,-843.5,-1.0
-47.99999999760985,-843.5,-1.0
-47.59999999759657,-836.5,-0.991701244813278
-47.19999999758329,-820.5,-0.972732661529342
-46.79999999757001,-828.5,-0.98221695317131
-46.39999999755673,-843.5,-1.0
-45.999999997543455,-835.5,-0.990515708358032
-45.599999997530176,-836.5,-0.991701244813278
-45.1999999975169,-836.5,-0.991701244813278
-44.79999999750362,-822.5,-0.975103734439834
-44.39999999749034,-835.5,-0.990515708358032
