H,M,Mn
-120.0,-217.0,-1.0
-119.59999999998672,-217.0,-1.0
-119.19999999997344,-217.0,-1.0
-118.79999999996016,-217.0,-1.0
-118.39999999994689,-216.0,-0.9953917050691244
-117.9999999999336,-217.0,-1.0
-117.59999999992031,-216.0,-0.9953917050691244
-117.19999999990704,-217.0,-1.0
-116.79999999989376,-217.0,-1.0
-116.39999999988048,-217.0,-1.0
-115.9999999998672,-217.0,-1.0
-115.59999999985394,-217.0,-1.0
-115.19999999984066,-217.0,-1.0
-114.79999999982738,-217.0,-1.0
-114.3999999998141,-217.0,-1.0
-113.99999999980082,-217.0,-1.0
-113.59999999978754,-217.0,-1.0
-113.19999999977426,-217.0,-1.0
-112.79999999976098,-217.0,-1.0
-112.3999999997477,-217.0,-1.0
-111.99999999973444,-216.0,-0.9953917050691244
-111.59999999972116,-217.0,-1.0
-111.19999999970788,-217.0,-1.0
-110.7999999996946,-217.0,-1.0
-110.39999999968131,-217.0,-1.0
-109.99999999966803,-217.0,-1.0
-109.59999999965476,-217.0,-1.0
-109.19999999964148,-217.0,-1.0
-108.7999999996282,-216.0,-0.9953917050691244
-108.39999999961492,-217.0,-1.0
-107.99999999960164,-215.0,-0.9907834101382488
-107.59999999958836,-217.0,-1.0
-107.19999999957508,-217.0,-1.0
-106.7999999995618,-217.0,-1.0
-106.39999999954853,-217.0,-1.0
-105.99999999953523,-216.0,-0.9953917050691244
-105.59999999952196,-217.0,-1.0
-105.19999999950868,-217.0,-1.0
-104.7999999994954,-217.0,-1.0
-104.39999999948212,-216.0,-0.9953917050691244
-103.99999999946886,-217.0,-1.0
-103.59999999945558,-217.0,-1.0
-103.1999999994423,-217.0,-1.0
-102.79999999942902,-217.0,-1.0
-102.39999999941574,-215.0,-0.9907834101382488
-101.99999999940246,-216.0,-0.9953917050691244
-101.59999999938918,-217.0,-1.0
-101.1999999993759,-217.0,-1.0
-100.79999999936264,-217.0,-1.0
-100.39999999934936,-217.0,-1.0
-99.99999999933608,-216.0,-0.9953917050691244
-99.5999999993228,-217.0,-1.0
-99.19999999930953,-216.0,-0.9953917050691244
-98.79999999929623,-216.0,-0.9953917050691244
-98.39999999928295,-217.0,-1.0
-97.99999999926968,-216.0,-0.9953917050691244
-97.5999999992564,-217.0,-1.0
-97.19999999924312,-217.0,-1.0
-96.79999999922984,-217.0,-1.0
-96.39999999921656,-217.0,-1.0
-95.99999999920328,-217.0,-1.0
-95.59999999919,-215.0,-0.9907834101382488
-95.19999999917673,-217.0,-1.0
-94.79999999916345,-216.0,-0.9953917050691244
-94.39999999915015,-216.0,-0.9953917050691244
-93.99999999913688,-216.0,-0.9953917050691244
-93.5999999991236,-217.0,-1.0
-93.19999999911032,-216.0,-0.9953917050691244
-92.79999999909704,-217.0,-1.0
-92.39999999908378,-217.0,-1.0
-91.9999999990705,-215.0,-0.9907834101382488
-91.59999999905722,-214.0,-0.9861751152073732
-91.19999999904394,-217.0,-1.0
-90.79999999903066,-216.0,-0.9953917050691244
-90.39999999901738,-217.0,-1.0
-89.9999999990041,-215.0,-0.9907834101382488
-89.59999999899082,-217.0,-1.0
-89.19999999897755,-215.0,-0.9907834101382488
-88.79999999896427,-214.0,-0.9861751152073732
-88.39999999895099,-216.0,-0.9953917050691244
-87.99999999893771,-217.0,-1.0
-87.59999999892443,-216.0,-0.9953917050691244
-87.19999999891115,-216.0,-0.9953917050691244
-86.79999999889787,-216.0,-0.9953917050691244
-86.3999999988846,-215.0,-0.9907834101382488
-85.99999999887132,-215.0,-0.9907834101382488
-85.59999999885804,-216.0,-0.9953917050691244
-85.19999999884476,-216.0,-0.9953917050691244
-84.79999999883148,-215.0,-0.9907834101382488
-84.3999999988182,-215.0,-0.9907834101382488
-83.99999999880492,-214.0,-0.9861751152073732
-83.59999999879165,-216.0,-0.9953917050691244
-83.19999999877837,-216.0,-0.9953917050691244
-82.79999999876509,-213.0,-0.9815668202764976
-82.39999999875181,-217.0,-1.0
-81.99999999873853,-215.0,-0.9907834101382488
-81.59999999872525,-214.0,-0.9861751152073732
-81.19999999871197,-216.0,-0.9953917050691244
-80.7999999986987,-217.0,-1.0
-80.39999999868542,-216.0,-0.9953917050691244
-79.99999999867214,-216.0,-0.9953917050691244
-79.59999999865886,-214.0,-0.9861751152073732
-79.19999999864558,-217.0,-1.0
-78.7999999986323,-216.0,-0.9953917050691244
-78.39999999861902,-214.0,-0.9861751152073732
-77.99999999860574,-214.0,-0.9861751152073732
-77.59999999859247,-215.0,-0.9907834101382488
-77.19999999857919,-215.0,-0.9907834101382488
-76.79999999856591,-214.0,-0.9861751152073732
-76.39999999855263,-213.0,-0.9815668202764976
-75.99999999853935,-215.0,-0.9907834101382488
-75.59999999852607,-216.0,-0.9953917050691244
-75.1999999985128,-215.0,-0.9907834101382488
-74.79999999849952,-213.0,-0.9815668202764976
-74.39999999848624,-213.0,-0.9815668202764976
-73.99999999847296,-217.0,-1.0
-73.59999999845968,-213.0,-0.9815668202764976
-73.1999999984464,-215.0,-0.9907834101382488
-72.79999999843312,-211.0,-0.9723502304147466
-72.39999999841984,-214.0,-0.9861751152073732
-71.99999999840657,-215.0,-0.9907834101382488
-71.59999999839329,-211.0,-0.9723502304147466
