H,M,Mn
-120.0,-420.0,-1.0
-119.59999999998672,-420.0,-1.0
-119.19999999997344,-420.0,-1.0
-118.79999999996016,-420.0,-1.0
-118.39999999994689,-420.0,-1.0
-117.9999999999336,-420.0,-1.0
-117.59999999992031,-420.0,-1.0
-117.19999999990704,-420.0,-1.0
-116.79999999989376,-420.0,-1.0
-116.39999999988048,-420.0,-1.0
-115.9999999998672,-420.0,-1.0
-115.59999999985394,-420.0,-1.0
-115.19999999984066,-420.0,-1.0
-114.79999999982738,-420.0,-1.0
-114.3999999998141,-420.0,-1.0
-113.99999999980082,-420.0,-1.0
-113.59999999978754,-420.0,-1.0
-113.19999999977426,-420.0,-1.0
-112.79999999976098,-420.0,-1.0
-112.3999999997477,-420.0,-1.0
-111.99999999973444,-420.0,-1.0
-111.59999999972116,-420.0,-1.0
-111.19999999970788,-420.0,-1.0
-110.7999999996946,-420.0,-1.0
-110.39999999968131,-420.0,-1.0
-109.99999999966803,-420.0,-1.0
-109.59999999965476,-420.0,-1.0
-109.19999999964148,-420.0,-1.0
-108.7999999996282,-416.0,-0.9904761904761904
-108.39999999961492,-420.0,-1.0
-107.99999999960164,-420.0,-1.0
-107.59999999958836,-420.0,-1.0
-107.19999999957508,-420.0,-1.0
-106.7999999995618,-420.0,-1.0
-106.39999999954853,-420.0,-1.0
-105.99999999953523,-420.0,-1.0
-105.59999999952196,-415.0,-0.988095238095238
-105.19999999950868,-413.0,-0.9833333333333332
-104.7999999994954,-418.0,-0.9952380952380953
-104.39999999948212,-420.0,-1.0
-103.99999999946886,-417.0,-0.9928571428571428
-103.59999999945558,-420.0,-1.0
-103.1999999994423,-420.0,-1.0
-102.79999999942902,-418.0,-0.9952380952380953
-102.39999999941574,-420.0,-1.0
-101.99999999940246,-420.0,-1.0
-101.59999999938918,-420.0,-1.0
-101.1999999993759,-415.0,-0.988095238095238
-100.79999999936264,-420.0,-1.0
-100.39999999934936,-420.0,-1.0
-99.99999999933608,-415.0,-0.988095238095238
-99.5999999993228,-420.0,-1.0
-99.19999999930953,-420.0,-1.0
-98.79999999929623,-420.0,-1.0
-98.39999999928295,-420.0,-1.0
-97.99999999926968,-420.0,-1.0
