H,M,Mn
-120.0,-15576.0,-1.0
-119.59999999998672,-15576.0,-1.0
-119.19999999997344,-15576.0,-1.0
-118.79999999996016,-15576.0,-1.0
-118.39999999994689,-15576.0,-1.0
-117.9999999999336,-15576.0,-1.0
-117.59999999992031,-15576.0,-1.0
-117.19999999990704,-15576.0,-1.0
-116.79999999989376,-15576.0,-1.0
-116.39999999988048,-15576.0,-1.0
-115.9999999998672,-15576.0,-1.0
-115.59999999985394,-15576.0,-1.0
-115.19999999984066,-15576.0,-1.0
-114.79999999982738,-15576.0,-1.0
-114.3999999998141,-15576.0,-1.0
-113.99999999980082,-15576.0,-1.0
-113.59999999978754,-15576.0,-1.0
-113.19999999977426,-15576.0,-1.0
-112.79999999976098,-15576.0,-1.0
-112.3999999997477,-15576.0,-1.0
-111.99999999973444,-15576.0,-1.0
-111.59999999972116,-15576.0,-1.0
-111.19999999970788,-15576.0,-1.0
-110.7999999996946,-15576.0,-1.0
-110.39999999968131,-15576.0,-1.0
-109.99999999966803,-15576.0,-1.0
-109.59999999965476,-15576.0,-1.0
-109.19999999964148,-15576.0,-1.0
-108.7999999996282,-15576.0,-1.0
-108.39999999961492,-15575.0,-0.9999357986646122
-107.99999999960164,-15575.0,-0.9999357986646122
-107.59999999958836,-15575.0,-0.9999357986646122
-107.19999999957508,-15575.0,-0.9999357986646122
-106.7999999995618,-15575.0,-0.9999357986646122
-106.39999999954853,-15575.0,-0.9999357986646122
-105.99999999953523,-15575.0,-0.9999357986646122
-105.59999999952196,-15575.0,-0.9999357986646122
-105.19999999950868,-15575.0,-0.9999357986646122
-104.7999999994954,-15575.0,-0.9999357986646122
-104.39999999948212,-15575.0,-0.9999357986646122
-103.99999999946886,-15575.0,-0.9999357986646122
-103.59999999945558,-15576.0,-1.0
-103.1999999994423,-15576.0,-1.0
-102.79999999942902,-15576.0,-1.0
-102.39999999941574,-15576.0,-1.0
-101.99999999940246,-15576.0,-1.0
-101.59999999938918,-15576.0,-1.0
-101.1999999993759,-15576.0,-1.0
-100.79999999936264,-15576.0,-1.0
-100.39999999934936,-15576.0,-1.0
-99.99999999933608,-15576.0,-1.0
-99.5999999993228,-15576.0,-1.0
-99.19999999930953,-15576.0,-1.0
-98.79999999929623,-15576.0,-1.0
-98.39999999928295,-15576.0,-1.0
-97.99999999926968,-15576.0,-1.0
-97.5999999992564,-15576.0,-1.0
-97.19999999924312,-15575.0,-0.9999357986646122
-96.79999999922984,-15576.0,-1.0
-96.39999999921656,-15576.0,-1.0
-95.99999999920328,-15576.0,-1.0
-95.59999999919,-15576.0,-1.0
-95.19999999917673,-15576.0,-1.0
-94.79999999916345,-15576.0,-1.0
-94.39999999915015,-15576.0,-1.0
-93.99999999913688,-15576.0,-1.0
-93.5999999991236,-15575.0,-0.9999357986646122
-93.19999999911032,-15575.0,-0.9999357986646122
-92.79999999909704,-15575.0,-0.9999357986646122
-92.39999999908378,-15575.0,-0.9999357986646122
-91.9999999990705,-15575.0,-0.9999357986646122
-91.59999999905722,-15575.0,-0.9999357986646122
-91.19999999904394,-15575.0,-0.9999357986646122
-90.79999999903066,-15575.0,-0.9999357986646122
-90.39999999901738,-15575.0,-0.9999357986646122
-89.9999999990041,-15575.0,-0.9999357986646122
-89.59999999899082,-15575.0,-0.9999357986646122
-89.19999999897755,-15574.0,-0.9998715973292244
-88.79999999896427,-15574.0,-0.9998715973292244
-88.39999999895099,-15575.0,-0.9999357986646122
-87.99999999893771,-15575.0,-0.9999357986646122
-87.59999999892443,-15575.0,-0.9999357986646122
-87.19999999891115,-15575.0,-0.9999357986646122
-86.79999999889787,-15575.0,-0.9999357986646122
-86.3999999988846,-15575.0,-0.9999357986646122
-85.99999999887132,-15575.0,-0.9999357986646122
-85.59999999885804,-15575.0,-0.9999357986646122
-85.19999999884476,-15575.0,-0.9999357986646122
-84.79999999883148,-15574.0,-0.9998715973292244
-84.3999999988182,-15574.0,-0.9998715973292244
-83.99999999880492,-15575.0,-0.9999357986646122
-83.59999999879165,-15575.0,-0.9999357986646122
-83.19999999877837,-15575.0,-0.9999357986646122
-82.79999999876509,-15575.0,-0.9999357986646122
-82.39999999875181,-15575.0,-0.9999357986646122
-81.99999999873853,-15575.0,-0.9999357986646122
-81.59999999872525,-15576.0,-1.0
-81.19999999871197,-15575.0,-0.9999357986646122
-80.7999999986987,-15575.0,-0.9999357986646122
-80.39999999868542,-15574.0,-0.9998715973292244
-79.99999999867214,-15574.0,-0.9998715973292244
-79.59999999865886,-15574.0,-0.9998715973292244
-79.19999999864558,-15574.0,-0.9998715973292244
-78.7999999986323,-15575.0,-0.9999357986646122
-78.39999999861902,-15575.0,-0.9999357986646122
-77.99999999860574,-15574.0,-0.9998715973292244
-77.59999999859247,-15574.0,-0.9998715973292244
-77.19999999857919,-15574.0,-0.9998715973292244
-76.79999999856591,-15574.0,-0.9998715973292244
-76.39999999855263,-15573.0,-0.9998073959938368
-75.99999999853935,-15572.0,-0.9997431946584489
-75.59999999852607,-15572.0,-0.9997431946584489
-75.1999999985128,-15572.0,-0.9997431946584489
-74.79999999849952,-15572.0,-0.9997431946584489
-74.39999999848624,-15573.0,-0.9998073959938368
-73.99999999847296,-15572.0,-0.9997431946584489
-73.59999999845968,-15573.0,-0.9998073959938368
-73.1999999984464,-15573.0,-0.9998073959938368
-72.79999999843312,-15573.0,-0.9998073959938368
-72.39999999841984,-15574.0,-0.9998715973292244
-71.99999999840657,-15573.0,-0.9998073959938368
-71.59999999839329,-15573.0,-0.9998073959938368
-71.19999999838001,-15572.0,-0.9997431946584489
-70.79999999836673,-15571.0,-0.9996789933230612
-70.39999999835345,-15569.0,-0.9995505906522856
-69.99999999834017,-15569.0,-0.9995505906522856
-69.5999999983269,-15568.0,-0.9994863893168978
-69.19999999831361,-15568.0,-0.9994863893168978
-68.79999999830034,-15569.0,-0.9995505906522856
-68.39999999828706,-15569.0,-0.9995505906522856
-67.99999999827378,-15570.0,-0.9996147919876732
-67.5999999982605,-15570.0,-0.9996147919876732
-67.19999999824722,-15567.0,-0.99942218798151
-66.79999999823394,-15568.0,-0.9994863893168978
-66.39999999822066,-15570.0,-0.9996147919876732
-65.99999999820739,-15567.0,-0.99942218798151
-65.59999999819411,-15568.0,-0.9994863893168978
-65.19999999818083,-15566.0,-0.9993579866461222
-64.79999999816755,-15565.0,-0.9992937853107344
-64.39999999815427,-15566.0,-0.9993579866461222
-63.99999999814099,-15566.0,-0.9993579866461222
-63.599999998127714,-15563.0,-0.9991653826399588
-63.19999999811444,-15563.0,-0.9991653826399588
-62.79999999810116,-15565.0,-0.9992937853107344
-62.39999999808788,-15564.0,-0.9992295839753468
-61.9999999980746,-15562.0,-0.9991011813045712
-61.59999999806132,-15562.0,-0.9991011813045712
-61.19999999804804,-15567.0,-0.99942218798151
-60.79999999803477,-15561.0,-0.9990369799691834
-60.399999998021485,-15559.0,-0.9989085772984078
-59.99999999800821,-15560.0,-0.9989727786337956
-59.59999999799493,-15561.0,-0.9990369799691834
-59.19999999798165,-15559.0,-0.9989085772984078
-58.79999999796837,-15561.0,-0.9990369799691834
-58.39999999795509,-15565.0,-0.9992937853107344
-57.99999999794181,-15562.0,-0.9991011813045712
-57.599999997928535,-15560.0,-0.9989727786337956
-57.199999997915256,-15560.0,-0.9989727786337956
-56.79999999790198,-15558.0,-0.99884437596302
-56.3999999978887,-15557.0,-0.9987801746276322
-55.99999999787542,-15558.0,-0.99884437596302
-55.59999999786214,-15556.0,-0.9987159732922444
-55.19999999784886,-15558.0,-0.99884437596302
-54.79999999783559,-15558.0,-0.99884437596302
-54.39999999782231,-15558.0,-0.99884437596302
-53.99999999780903,-15553.0,-0.9985233692860812
-53.59999999779575,-15554.0,-0.998587570621469
-53.19999999778247,-15554.0,-0.998587570621469
-52.79999999776919,-15551.0,-0.9983949666153056
-52.39999999775591,-15554.0,-0.998587570621469
-51.99999999774264,-15549.0,-0.99826656394453
-51.59999999772936,-15547.0,-0.9981381612737544
-51.19999999771608,-15541.0,-0.997752953261428
-50.7999999977028,-15540.0,-0.99768875192604
-50.39999999768952,-15538.0,-0.9975603492552644
-49.99999999767624,-15537.0,-0.9974961479198768
-49.59999999766296,-15531.0,-0.99711093990755
-49.19999999764968,-15524.0,-0.9966615305598356
-48.799999997636405,-15523.0,-0.996597329224448
-48.39999999762313,-15519.0,-0.9963405238828968
-47.99999999760985,-15519.0,-0.9963405238828968
-47.59999999759657,-15514.0,-0.996019517205958
-47.19999999758329,-15516.0,-0.9961479198767336
-46.79999999757001,-15514.0,-0.996019517205958
-46.39999999755673,-15509.0,-0.995698510529019
-45.999999997543455,-15503.0,-0.9953133025166924
-45.599999997530176,-15502.0,-0.9952491011813046
-45.1999999975169,-15500.0,-0.995120698510529
-44.79999999750362,-15498.0,-0.9949922958397536
-44.39999999749034,-15497.0,-0.9949280945043656
-43.99999999747706,-15499.0,-0.9950564971751412
-43.59999999746378,-15494.0,-0.9947354904982024
-43.1999999974505,-15487.0,-0.994286081150488
-42.799999997437226,-15490.0,-0.9944786851566512
-42.39999999742395,-15483.0,-0.9940292758089369
-41.99999999741067,-15488.0,-0.9943502824858758
-41.59999999739739,-15486.0,-0.9942218798151
-41.19999999738411,-15478.0,-0.993708269131998
-40.79999999737083,-15466.0,-0.9929378531073446
-40.399999997357554,-15461.0,-0.9926168464304056
-39.99999999734428,-15449.0,-0.9918464304057524
-39.599999997331,-15431.0,-0.9906908063687724
-39.19999999731772,-15422.0,-0.9901129943502824
-38.79999999730444,-15401.0,-0.9887647663071392
-38.39999999729116,-15401.0,-0.9887647663071392
-37.99999999727788,-15398.0,-0.988572162300976
-37.59999999726461,-15387.0,-0.9878659476117104
-37.199999997251325,-15385.0,-0.9877375449409348
-36.79999999723805,-15383.0,-0.9876091422701592
-36.39999999722477,-15385.0,-0.9877375449409348
-35.99999999721149,-15367.0,-0.9865819209039548
-35.59999999719821,-15364.0,-0.9863893168977916
-35.19999999718493,-15356.0,-0.9858757062146892
-34.79999999717165,-15363.0,-0.9863251155624037
-34.399999997158375,-15352.0,-0.9856189008731382
-33.999999997145096,-15348.0,-0.985362095531587
-33.59999999713182,-15326.0,-0.983949666153056
-33.19999999711854,-15308.0,-0.982794042116076
-32.79999999710526,-15283.0,-0.9811890087313816
-32.39999999709198,-15279.0,-0.9809322033898306
-31.999999997078703,-15247.0,-0.9788777606574216
-31.599999997065424,-15224.0,-0.9774011299435028
-31.199999997052146,-15200.0,-0.975860297894196
-30.799999997038867,-15188.0,-0.9750898818695428
-30.39999999702559,-15178.0,-0.9744478685156652
-29.99999999701231,-15155.0,-0.9729712378017464
-29.59999999699903,-15126.0,-0.9711093990755008
-29.199999996985756,-15087.0,-0.9686055469953776
-28.799999996972478,-15040.0,-0.965588084232152
-28.399999996959195,-15030.0,-0.9649460708782742
-27.99999999694592,-15017.0,-0.9641114535182332
-27.59999999693264,-14998.0,-0.9628916281458656
-27.19999999691936,-14986.0,-0.9621212121212122
-26.79999999690608,-14973.0,-0.9612865947611712
-26.3999999968928,-14950.0,-0.9598099640472522
-25.999999996879524,-14915.0,-0.95756291730868
-25.599999996866245,-14879.0,-0.95525166923472
-25.199999996852966,-14846.0,-0.9531330251669234
-24.799999996839688,-14846.0,-0.9531330251669234
-24.39999999682641,-14799.0,-0.950115562403698
-23.99999999681313,-14757.0,-0.9474191063174114
-23.59999999679985,-14696.0,-0.943502824858757
-23.199999996786573,-14651.0,-0.9406137647663072
-22.79999999677329,-14602.0,-0.937467899332306
-22.399999996760016,-14543.0,-0.9336800205444272
-21.999999996746737,-14502.0,-0.9310477657935284
-21.59999999673346,-14436.0,-0.9268104776579352
-21.19999999672018,-14410.0,-0.9251412429378532
-20.7999999967069,-14339.0,-0.920582948125321
-20.399999996693623,-14299.0,-0.91801489470981
-19.999999996680344,-14230.0,-0.9135850025680534
-19.599999996667066,-14174.0,-0.909989727786338
-19.199999996653787,-14089.0,-0.904532614278377
-18.79999999664051,-13985.0,-0.8978556753980482
-18.39999999662723,-13948.0,-0.8954802259887006
-17.99999999661395,-13835.0,-0.8882254750898819
-17.599999996600673,-13782.0,-0.8848228043143297
-17.199999996587394,-13727.0,-0.881291730868002
-16.799999996574115,-13646.0,-0.8760914227015922
-16.399999996560837,-13556.0,-0.8703133025166924
-15.999999996547558,-13472.0,-0.8649203903441192
-15.59999999653428,-13312.0,-0.8546481766820749
-15.199999996521,-13240.0,-0.8500256805341551
-14.799999996507722,-13143.0,-0.8437981510015409
-14.399999996494444,-13065.0,-0.8387904468412943
-13.999999996481163,-12926.0,-0.8298664612223934
-13.599999996467886,-12783.0,-0.8206856702619415
-13.199999996454608,-12664.0,-0.8130457113507961
-12.79999999644133,-12520.0,-0.8038007190549563
-12.39999999642805,-12375.0,-0.7944915254237288
-11.999999996414772,-12216.0,-0.7842835130970724
-11.599999996401491,-12056.0,-0.7740112994350282
-11.199999996388216,-11893.0,-0.7635464817668207
-10.799999996374936,-11689.0,-0.7504494093477144
-10.399999996361656,-11501.0,-0.7383795582948125
-9.99999999634838,-11402.0,-0.7320236260914227
-9.5999999963351,-11296.0,-0.7252182845403184
-9.199999996321822,-11124.0,-0.714175654853621
-8.799999996308543,-10849.0,-0.6965202876219826
-8.399999996295264,-10625.0,-0.6821391884951207
-7.999999996281986,-10405.0,-0.66801489470981
-7.599999996268707,-10216.0,-0.6558808423215203
-7.199999996255428,-9985.0,-0.641050333846944
-6.79999999624215,-9705.0,-0.6230739599383667
-6.399999996228871,-9415.0,-0.6044555726759117
-5.9999999962155925,-9135.0,-0.5864791987673343
-5.599999996202314,-8792.0,-0.5644581407293272
-5.199999996189035,-8488.0,-0.5449409347714432
-4.799999996175757,-8166.0,-0.5242681047765794
-4.399999996162478,-7863.0,-0.5048151001540832
-3.9999999961492,-7452.0,-0.4784283513097072
-3.599999996135921,-7027.0,-0.4511427837699024
-3.199999996122642,-6680.0,-0.4288649203903441
-2.799999996109364,-6301.0,-0.404532614278377
-2.399999996096085,-5927.0,-0.3805213148433487
-1.9999999960828063,-5560.0,-0.3569594247560349
-1.5999999960695277,-5095.0,-0.3271058038007191
-1.199999996056249,-4588.0,-0.2945557267591165
-0.7999999960429705,-4138.0,-0.2656651258346174
-0.3999999960296918,-3785.0,-0.2430020544427324
3.983586793765426e-09,-3287.0,-0.2110297894196199
0.4000000039968654,-2819.0,-0.1809835644581407
0.800000004010144,-2234.0,-0.1434257832562917
1.2000000040234229,-1760.0,-0.1129943502824858
1.6000000040367013,-1301.0,-0.0835259373394966
2.00000000404998,-824.0,-0.0529019003595274
2.4000000040632585,-356.0,-0.0228556753980482
2.800000004076537,129.0,0.0082819722650231
3.200000004089816,516.0,0.0331278890600924
3.6000000041030944,969.0,0.062211093990755
4.000000004116373,1427.0,0.0916153055983564
4.400000004129652,1952.0,0.1253210066769388
4.80000000414293,2304.0,0.147919876733436
5.200000004156209,2767.0,0.1776450950179763
5.600000004169488,3147.0,0.2020416024653313
6.000000004182766,3588.0,0.2303543913713405
6.400000004196045,3989.0,0.2560991268618387
6.800000004209323,4342.0,0.2787621982537236
7.200000004222602,4715.0,0.3027092963533641
