H,M,Mn
-120.0,-399.5,-1.0
-119.59999999998672,-399.5,-1.0
-119.19999999997344,-399.5,-1.0
-118.79999999996016,-399.5,-1.0
-118.39999999994689,-399.5,-1.0
-117.9999999999336,-399.5,-1.0
-117.59999999992031,-399.5,-1.0
-117.19999999990704,-399.5,-1.0
-116.79999999989376,-399.5,-1.0
-116.39999999988048,-399.5,-1.0
-115.9999999998672,-399.5,-1.0
-115.59999999985394,-399.5,-1.0
-115.19999999984066,-399.5,-1.0
-114.79999999982738,-399.5,-1.0
-114.3999999998141,-399.5,-1.0
-113.99999999980082,-399.5,-1.0
-113.59999999978754,-399.5,-1.0
-113.19999999977426,-399.5,-1.0
-112.79999999976098,-399.5,-1.0
-112.3999999997477,-399.5,-1.0
-111.99999999973444,-399.5,-1.0
-111.59999999972116,-399.5,-1.0
-111.19999999970788,-399.5,-1.0
-110.7999999996946,-399.5,-1.0
-110.39999999968131,-399.5,-1.0
-109.99999999966803,-399.5,-1.0
-109.59999999965476,-399.5,-1.0
-109.19999999964148,-399.5,-1.0
-108.7999999996282,-399.5,-1.0
-108.39999999961492,-399.5,-1.0
-107.99999999960164,-399.5,-1.0
-107.59999999958836,-399.5,-1.0
-107.19999999957508,-399.5,-1.0
-106.7999999995618,-399.5,-1.0
-106.39999999954853,-399.5,-1.0
-105.99999999953523,-399.5,-1.0
-105.59999999952196,-399.5,-1.0
-105.19999999950868,-399.5,-1.0
-104.7999999994954,-399.5,-1.0
-104.39999999948212,-399.5,-1.0
-103.99999999946886,-399.5,-1.0
-103.59999999945558,-399.5,-1.0
-103.1999999994423,-399.5,-1.0
-102.79999999942902,-399.5,-1.0
-102.39999999941574,-399.5,-1.0
-101.99999999940246,-399.5,-1.0
-101.59999999938918,-399.5,-1.0
-101.1999999993759,-399.5,-1.0
-100.79999999936264,-399.5,-1.0
-100.39999999934936,-399.5,-1.0
-99.99999999933608,-399.5,-1.0
-99.5999999993228,-399.5,-1.0
-99.19999999930953,-399.5,-1.0
-98.79999999929623,-399.5,-1.0
-98.39999999928295,-399.5,-1.0
-97.99999999926968,-399.5,-1.0
-97.5999999992564,-399.5,-1.0
-97.19999999924312,-399.5,-1.0
-96.79999999922984,-399.5,-1.0
-96.39999999921656,-399.5,-1.0
-95.99999999920328,-399.5,-1.0
-95.59999999919,-399.5,-1.0
-95.19999999917673,-399.5,-1.0
-94.79999999916345,-399.5,-1.0
-94.39999999915015,-399.5,-1.0
-93.99999999913688,-399.5,-1.0
-93.5999999991236,-399.5,-1.0
-93.19999999911032,-399.5,-1.0
-92.79999999909704,-399.5,-1.0
-92.39999999908378,-399.5,-1.0
-91.9999999990705,-399.5,-1.0
-91.59999999905722,-399.5,-1.0
-91.19999999904394,-399.5,-1.0
-90.79999999903066,-399.5,-1.0
-90.39999999901738,-399.5,-1.0
-89.9999999990041,-399.5,-1.0
-89.59999999899082,-399.5,-1.0
-89.19999999897755,-399.5,-1.0
-88.79999999896427,-399.5,-1.0
-88.39999999895099,-399.5,-1.0
-87.99999999893771,-399.5,-1.0
-87.59999999892443,-399.5,-1.0
-87.19999999891115,-399.5,-1.0
-86.79999999889787,-399.5,-1.0
-86.3999999988846,-399.5,-1.0
-85.99999999887132,-399.5,-1.0
-85.59999999885804,-399.5,-1.0
-85.19999999884476,-399.5,-1.0
-84.79999999883148,-399.5,-1.0
-84.3999999988182,-399.5,-1.0
-83.99999999880492,-399.5,-1.0
-83.59999999879165,-399.5,-1.0
-83.19999999877837,-399.5,-1.0
-82.79999999876509,-399.5,-1.0
-82.39999999875181,-399.5,-1.0
-81.99999999873853,-399.5,-1.0
-81.59999999872525,-399.5,-1.0
-81.19999999871197,-399.5,-1.0
-80.7999999986987,-399.5,-1.0
-80.39999999868542,-399.5,-1.0
-79.99999999867214,-399.5,-1.0
-79.59999999865886,-399.5,-1.0
-79.19999999864558,-399.5,-1.0
-78.7999999986323,-399.5,-1.0
-78.39999999861902,-399.5,-1.0
-77.99999999860574,-399.5,-1.0
-77.59999999859247,-399.5,-1.0
-77.19999999857919,-399.5,-1.0
-76.79999999856591,-399.5,-1.0
-76.39999999855263,-399.5,-1.0
-75.99999999853935,-399.5,-1.0
-75.59999999852607,-399.5,-1.0
-75.1999999985128,-399.5,-1.0
-74.79999999849952,-399.5,-1.0
-74.39999999848624,-399.5,-1.0
-73.99999999847296,-399.5,-1.0
-73.59999999845968,-399.5,-1.0
-73.1999999984464,-399.5,-1.0
-72.79999999843312,-399.5,-1.0
-72.39999999841984,-399.5,-1.0
-71.99999999840657,-399.5,-1.0
-71.59999999839329,-399.5,-1.0
-71.19999999838001,-399.5,-1.0
-70.79999999836673,-399.5,-1.0
-70.39999999835345,-399.5,-1.0
-69.99999999834017,-399.5,-1.0
-69.5999999983269,-399.5,-1.0
-69.19999999831361,-399.5,-1.0
-68.79999999830034,-399.5,-1.0
-68.39999999828706,-399.5,-1.0
-67.99999999827378,-399.5,-1.0
-67.5999999982605,-399.5,-1.0
-67.19999999824722,-399.5,-1.0
-66.79999999823394,-399.5,-1.0
-66.39999999822066,-399.5,-1.0
-65.99999999820739,-399.5,-1.0
-65.59999999819411,-399.5,-1.0
-65.19999999818083,-399.5,-1.0
-64.79999999816755,-399.5,-1.0
-64.39999999815427,-399.5,-1.0
-63.99999999814099,-399.5,-1.0
-63.599999998127714,-399.5,-1.0
-63.19999999811444,-399.5,-1.0
