H,M,Mn
-120.0,-995.0,-1.0
-119.59999999998672,-995.0,-1.0
-119.19999999997344,-995.0,-1.0
-118.79999999996016,-995.0,-1.0
-118.39999999994689,-995.0,-1.0
-117.9999999999336,-995.0,-1.0
-117.59999999992031,-995.0,-1.0
-117.19999999990704,-995.0,-1.0
-116.79999999989376,-995.0,-1.0
-116.39999999988048,-995.0,-1.0
-115.9999999998672,-995.0,-1.0
-115.59999999985394,-995.0,-1.0
-115.19999999984066,-995.0,-1.0
-114.79999999982738,-995.0,-1.0
-114.3999999998141,-995.0,-1.0
-113.99999999980082,-995.0,-1.0
-113.59999999978754,-995.0,-1.0
-113.19999999977426,-995.0,-1.0
-112.79999999976098,-995.0,-1.0
-112.3999999997477,-995.0,-1.0
-111.99999999973444,-995.0,-1.0
-111.59999999972116,-995.0,-1.0
-111.19999999970788,-995.0,-1.0
-110.7999999996946,-995.0,-1.0
-110.39999999968131,-995.0,-1.0
-109.99999999966803,-995.0,-1.0
-109.59999999965476,-995.0,-1.0
-109.19999999964148,-995.0,-1.0
-108.7999999996282,-995.0,-1.0
-108.39999999961492,-995.0,-1.0
-107.99999999960164,-995.0,-1.0
-107.59999999958836,-995.0,-1.0
-107.19999999957508,-995.0,-1.0
-106.7999999995618,-995.0,-1.0
-106.39999999954853,-995.0,-1.0
-105.99999999953523,-995.0,-1.0
-105.59999999952196,-995.0,-1.0
-105.19999999950868,-995.0,-1.0
-104.7999999994954,-995.0,-1.0
-104.39999999948212,-995.0,-1.0
-103.99999999946886,-995.0,-1.0
-103.59999999945558,-995.0,-1.0
-103.1999999994423,-995.0,-1.0
-102.79999999942902,-995.0,-1.0
-102.39999999941574,-995.0,-1.0
-101.99999999940246,-995.0,-1.0
-101.59999999938918,-995.0,-1.0
-101.1999999993759,-995.0,-1.0
-100.79999999936264,-995.0,-1.0
-100.39999999934936,-995.0,-1.0
-99.99999999933608,-995.0,-1.0
-99.5999999993228,-995.0,-1.0
-99.19999999930953,-995.0,-1.0
-98.79999999929623,-995.0,-1.0
-98.39999999928295,-995.0,-1.0
-97.99999999926968,-995.0,-1.0
-97.5999999992564,-995.0,-1.0
-97.19999999924312,-995.0,-1.0
-96.79999999922984,-995.0,-1.0
-96.39999999921656,-995.0,-1.0
-95.99999999920328,-995.0,-1.0
-95.59999999919,-995.0,-1.0
-95.19999999917673,-995.0,-1.0
-94.79999999916345,-995.0,-1.0
-94.39999999915015,-995.0,-1.0
-93.99999999913688,-995.0,-1.0
-93.5999999991236,-995.0,-1.0
-93.19999999911032,-995.0,-1.0
-92.79999999909704,-995.0,-1.0
-92.39999999908378,-995.0,-1.0
-91.9999999990705,-995.0,-1.0
-91.59999999905722,-995.0,-1.0
-91.19999999904394,-995.0,-1.0
-90.79999999903066,-995.0,-1.0
-90.39999999901738,-995.0,-1.0
-89.9999999990041,-995.0,-1.0
-89.59999999899082,-995.0,-1.0
-89.19999999897755,-995.0,-1.0
-88.79999999896427,-995.0,-1.0
-88.39999999895099,-995.0,-1.0
-87.99999999893771,-995.0,-1.0
-87.59999999892443,-995.0,-1.0
-87.19999999891115,-995.0,-1.0
-86.79999999889787,-995.0,-1.0
-86.3999999988846,-995.0,-1.0
-85.99999999887132,-995.0,-1.0
-85.59999999885804,-995.0,-1.0
-85.19999999884476,-995.0,-1.0
-84.79999999883148,-995.0,-1.0
-84.3999999988182,-995.0,-1.0
-83.99999999880492,-995.0,-1.0
-83.59999999879165,-995.0,-1.0
-83.19999999877837,-995.0,-1.0
-82.79999999876509,-995.0,-1.0
-82.39999999875181,-995.0,-1.0
-81.99999999873853,-995.0,-1.0
-81.59999999872525,-995.0,-1.0
-81.19999999871197,-995.0,-1.0
-80.7999999986987,-995.0,-1.0
-80.39999999868542,-995.0,-1.0
-79.99999999867214,-995.0,-1.0
-79.59999999865886,-995.0,-1.0
-79.19999999864558,-995.0,-1.0
-78.7999999986323,-995.0,-1.0
-78.39999999861902,-995.0,-1.0
-77.99999999860574,-995.0,-1.0
-77.59999999859247,-995.0,-1.0
-77.19999999857919,-995.0,-1.0
-76.79999999856591,-995.0,-1.0
-76.39999999855263,-995.0,-1.0
-75.99999999853935,-995.0,-1.0
-75.59999999852607,-995.0,-1.0
-75.1999999985128,-995.0,-1.0
-74.79999999849952,-995.0,-1.0
-74.39999999848624,-995.0,-1.0
-73.99999999847296,-995.0,-1.0
-73.59999999845968,-995.0,-1.0
-73.1999999984464,-995.0,-1.0
-72.79999999843312,-995.0,-1.0
-72.39999999841984,-995.0,-1.0
-71.99999999840657,-995.0,-1.0
-71.59999999839329,-995.0,-1.0
-71.19999999838001,-995.0,-1.0
-70.79999999836673,-995.0,-1.0
-70.39999999835345,-995.0,-1.0
-69.99999999834017,-995.0,-1.0
-69.5999999983269,-995.0,-1.0
-69.19999999831361,-995.0,-1.0
-68.79999999830034,-995.0,-1.0
-68.39999999828706,-995.0,-1.0
-67.99999999827378,-995.0,-1.0
-67.5999999982605,-995.0,-1.0
-67.19999999824722,-995.0,-1.0
-66.79999999823394,-995.0,-1.0
-66.39999999822066,-995.0,-1.0
-65.99999999820739,-995.0,-1.0
-65.59999999819411,-995.0,-1.0
-65.19999999818083,-995.0,-1.0
-64.79999999816755,-995.0,-1.0
-64.39999999815427,-995.0,-1.0
-63.99999999814099,-995.0,-1.0
-63.599999998127714,-995.0,-1.0
-63.19999999811444,-995.0,-1.0
-62.79999999810116,-995.0,-1.0
-62.39999999808788,-995.0,-1.0
-61.9999999980746,-995.0,-1.0
-61.59999999806132,-995.0,-1.0
-61.19999999804804,-995.0,-1.0
-60.79999999803477,-995.0,-1.0
-60.399999998021485,-995.0,-1.0
-59.99999999800821,-995.0,-1.0
-59.59999999799493,-995.0,-1.0
-59.19999999798165,-995.0,-1.0
-58.79999999796837,-995.0,-1.0
-58.39999999795509,-995.0,-1.0
-57.99999999794181,-995.0,-1.0
-57.599999997928535,-995.0,-1.0
-57.199999997915256,-995.0,-1.0
-56.79999999790198,-995.0,-1.0
-56.3999999978887,-995.0,-1.0
-55.99999999787542,-995.0,-1.0
-55.59999999786214,-995.0,-1.0
-55.19999999784886,-995.0,-1.0
-54.79999999783559,-995.0,-1.0
-54.39999999782231,-995.0,-1.0
-53.99999999780903,-995.0,-1.0
-53.59999999779575,-995.0,-1.0
-53.19999999778247,-995.0,-1.0
-52.79999999776919,-995.0,-1.0
-52.39999999775591,-995.0,-1.0
-51.99999999774264,-995.0,-1.0
-51.59999999772936,-995.0,-1.0
-51.19999999771608,-995.0,-1.0
-50.7999999977028,-995.0,-1.0
-50.39999999768952,-995.0,-1.0
-49.99999999767624,-995.0,-1.0
-49.59999999766296,-995.0,-1.0
-49.19999999764968,-995.0,-1.0
-48.799999997636405,-995.0,-1.0
-48.39999999762313,-995.0,-1.0
-47.99999999760985,-995.0,-1.0
-47.59999999759657,-995.0,-1.0
-47.19999999758329,-995.0,-1.0
-46.79999999757001,-995.0,-1.0
-46.39999999755673,-995.0,-1.0
-45.999999997543455,-995.0,-1.0
-45.599999997530176,-995.0,-1.0
-45.1999999975169,-995.0,-1.0
-44.79999999750362,-995.0,-1.0
-44.39999999749034,-995.0,-1.0
-43.99999999747706,-995.0,-1.0
-43.59999999746378,-995.0,-1.0
-43.1999999974505,-995.0,-1.0
-42.799999997437226,-995.0,-1.0
-42.39999999742395,-995.0,-1.0
-41.99999999741067,-995.0,-1.0
-41.59999999739739,-995.0,-1.0
-41.19999999738411,-995.0,-1.0
-40.79999999737083,-995.0,-1.0
-40.399999997357554,-995.0,-1.0
-39.99999999734428,-995.0,-1.0
-39.599999997331,-995.0,-1.0
-39.19999999731772,-995.0,-1.0
-38.79999999730444,-995.0,-1.0
-38.39999999729116,-995.0,-1.0
-37.99999999727788,-995.0,-1.0
-37.59999999726461,-995.0,-1.0
-37.199999997251325,-995.0,-1.0
-36.79999999723805,-995.0,-1.0
