H,M,Mn
-120.0,-15576.0,-1.0
-119.59999999998672,-15574.0,-0.9998715973292244
-119.19999999997344,-15573.0,-0.9998073959938368
-118.79999999996016,-15573.0,-0.9998073959938368
-118.39999999994689,-15572.0,-0.9997431946584489
-117.9999999999336,-15569.0,-0.9995505906522856
-117.59999999992031,-15568.0,-0.9994863893168978
-117.19999999990704,-15568.0,-0.9994863893168978
-116.79999999989376,-15568.0,-0.9994863893168978
-116.39999999988048,-15568.0,-0.9994863893168978
-115.9999999998672,-15567.0,-0.99942218798151
-115.59999999985394,-15567.0,-0.99942218798151
-115.19999999984066,-15568.0,-0.9994863893168978
-114.79999999982738,-15567.0,-0.99942218798151
-114.3999999998141,-15567.0,-0.99942218798151
-113.99999999980082,-15568.0,-0.9994863893168978
-113.59999999978754,-15567.0,-0.99942218798151
-113.19999999977426,-15567.0,-0.99942218798151
-112.79999999976098,-15567.0,-0.99942218798151
-112.3999999997477,-15564.0,-0.9992295839753468
-111.99999999973444,-15561.0,-0.9990369799691834
-111.59999999972116,-15561.0,-0.9990369799691834
-111.19999999970788,-15562.0,-0.9991011813045712
-110.7999999996946,-15566.0,-0.9993579866461222
-110.39999999968131,-15568.0,-0.9994863893168978
-109.99999999966803,-15568.0,-0.9994863893168978
-109.59999999965476,-15567.0,-0.99942218798151
-109.19999999964148,-15565.0,-0.9992937853107344
-108.7999999996282,-15565.0,-0.9992937853107344
-108.39999999961492,-15563.0,-0.9991653826399588
-107.99999999960164,-15561.0,-0.9990369799691834
-107.59999999958836,-15562.0,-0.9991011813045712
-107.19999999957508,-15562.0,-0.9991011813045712
-106.7999999995618,-15561.0,-0.9990369799691834
-106.39999999954853,-15562.0,-0.9991011813045712
-105.99999999953523,-15563.0,-0.9991653826399588
-105.59999999952196,-15562.0,-0.9991011813045712
-105.19999999950868,-15558.0,-0.99884437596302
-104.7999999994954,-15558.0,-0.99884437596302
-104.39999999948212,-15560.0,-0.9989727786337956
-103.99999999946886,-15557.0,-0.9987801746276322
-103.59999999945558,-15558.0,-0.99884437596302
-103.1999999994423,-15559.0,-0.9989085772984078
-102.79999999942902,-15559.0,-0.9989085772984078
-102.39999999941574,-15558.0,-0.99884437596302
-101.99999999940246,-15559.0,-0.9989085772984078
-101.59999999938918,-15558.0,-0.99884437596302
-101.1999999993759,-15558.0,-0.99884437596302
-100.79999999936264,-15556.0,-0.9987159732922444
-100.39999999934936,-15556.0,-0.9987159732922444
-99.99999999933608,-15555.0,-0.9986517719568568
-99.5999999993228,-15557.0,-0.9987801746276322
-99.19999999930953,-15557.0,-0.9987801746276322
-98.79999999929623,-15557.0,-0.9987801746276322
-98.39999999928295,-15558.0,-0.99884437596302
-97.99999999926968,-15553.0,-0.9985233692860812
-97.5999999992564,-15549.0,-0.99826656394453
-97.19999999924312,-15542.0,-0.9978171545968156
-96.79999999922984,-15540.0,-0.99768875192604
-96.39999999921656,-15540.0,-0.99768875192604
-95.99999999920328,-15539.0,-0.9976245505906522
-95.59999999919,-15537.0,-0.9974961479198768
-95.19999999917673,-15540.0,-0.99768875192604
-94.79999999916345,-15538.0,-0.9975603492552644
-94.39999999915015,-15538.0,-0.9975603492552644
-93.99999999913688,-15541.0,-0.997752953261428
-93.5999999991236,-15543.0,-0.9978813559322034
-93.19999999911032,-15545.0,-0.9980097586029788
-92.79999999909704,-15542.0,-0.9978171545968156
-92.39999999908378,-15544.0,-0.9979455572675912
-91.9999999990705,-15543.0,-0.9978813559322034
-91.59999999905722,-15539.0,-0.9976245505906522
-91.19999999904394,-15539.0,-0.9976245505906522
-90.79999999903066,-15537.0,-0.9974961479198768
-90.39999999901738,-15539.0,-0.9976245505906522
-89.9999999990041,-15538.0,-0.9975603492552644
-89.59999999899082,-15531.0,-0.99711093990755
-89.19999999897755,-15534.0,-0.9973035439137136
-88.79999999896427,-15536.0,-0.997431946584489
-88.39999999895099,-15537.0,-0.9974961479198768
-87.99999999893771,-15535.0,-0.9973677452491012
-87.59999999892443,-15525.0,-0.9967257318952234
-87.19999999891115,-15521.0,-0.9964689265536724
-86.79999999889787,-15523.0,-0.996597329224448
-86.3999999988846,-15526.0,-0.9967899332306112
-85.99999999887132,-15525.0,-0.9967257318952234
-85.59999999885804,-15523.0,-0.996597329224448
-85.19999999884476,-15522.0,-0.99653312788906
-84.79999999883148,-15519.0,-0.9963405238828968
-84.3999999988182,-15517.0,-0.9962121212121212
-83.99999999880492,-15512.0,-0.9958911145351824
