H,M,Mn
-120.0,-521.0,-1.0
-119.59999999998672,-521.0,-1.0
-119.19999999997344,-521.0,-1.0
-118.79999999996016,-521.0,-1.0
-118.39999999994689,-521.0,-1.0
-117.9999999999336,-521.0,-1.0
-117.59999999992031,-521.0,-1.0
-117.19999999990704,-521.0,-1.0
-116.79999999989376,-521.0,-1.0
-116.39999999988048,-521.0,-1.0
-115.9999999998672,-521.0,-1.0
-115.59999999985394,-521.0,-1.0
-115.19999999984066,-521.0,-1.0
-114.79999999982738,-521.0,-1.0
-114.3999999998141,-521.0,-1.0
-113.99999999980082,-521.0,-1.0
-113.59999999978754,-521.0,-1.0
-113.19999999977426,-521.0,-1.0
-112.79999999976098,-521.0,-1.0
-112.3999999997477,-521.0,-1.0
-111.99999999973444,-521.0,-1.0
-111.59999999972116,-521.0,-1.0
-111.19999999970788,-521.0,-1.0
-110.7999999996946,-521.0,-1.0
-110.39999999968131,-521.0,-1.0
-109.99999999966803,-521.0,-1.0
-109.59999999965476,-521.0,-1.0
-109.19999999964148,-521.0,-1.0
-108.7999999996282,-521.0,-1.0
-108.39999999961492,-521.0,-1.0
-107.99999999960164,-521.0,-1.0
-107.59999999958836,-521.0,-1.0
-107.19999999957508,-521.0,-1.0
-106.7999999995618,-521.0,-1.0
-106.39999999954853,-521.0,-1.0
-105.99999999953523,-521.0,-1.0
-105.59999999952196,-521.0,-1.0
-105.19999999950868,-521.0,-1.0
-104.7999999994954,-521.0,-1.0
-104.39999999948212,-521.0,-1.0
-103.99999999946886,-521.0,-1.0
-103.59999999945558,-521.0,-1.0
-103.1999999994423,-521.0,-1.0
-102.79999999942902,-521.0,-1.0
-102.39999999941574,-521.0,-1.0
-101.99999999940246,-521.0,-1.0
-101.59999999938918,-521.0,-1.0
-101.1999999993759,-521.0,-1.0
-100.79999999936264,-521.0,-1.0
-100.39999999934936,-521.0,-1.0
-99.99999999933608,-521.0,-1.0
-99.5999999993228,-521.0,-1.0
-99.19999999930953,-521.0,-1.0
-98.79999999929623,-521.0,-1.0
-98.39999999928295,-521.0,-1.0
-97.99999999926968,-521.0,-1.0
-97.5999999992564,-521.0,-1.0
-97.19999999924312,-521.0,-1.0
-96.79999999922984,-521.0,-1.0
-96.39999999921656,-521.0,-1.0
-95.99999999920328,-521.0,-1.0
-95.59999999919,-521.0,-1.0
-95.19999999917673,-521.0,-1.0
-94.79999999916345,-521.0,-1.0
-94.39999999915015,-521.0,-1.0
-93.99999999913688,-521.0,-1.0
-93.5999999991236,-521.0,-1.0
-93.19999999911032,-521.0,-1.0
-92.79999999909704,-521.0,-1.0
-92.39999999908378,-521.0,-1.0
-91.9999999990705,-521.0,-1.0
-91.59999999905722,-521.0,-1.0
-91.19999999904394,-521.0,-1.0
-90.79999999903066,-521.0,-1.0
-90.39999999901738,-521.0,-1.0
-89.9999999990041,-521.0,-1.0
-89.59999999899082,-521.0,-1.0
-89.19999999897755,-521.0,-1.0
-88.79999999896427,-521.0,-1.0
-88.39999999895099,-521.0,-1.0
-87.99999999893771,-521.0,-1.0
-87.59999999892443,-521.0,-1.0
-87.19999999891115,-521.0,-1.0
-86.79999999889787,-521.0,-1.0
-86.3999999988846,-521.0,-1.0
-85.99999999887132,-521.0,-1.0
-85.59999999885804,-521.0,-1.0
-85.19999999884476,-521.0,-1.0
-84.79999999883148,-521.0,-1.0
-84.3999999988182,-521.0,-1.0
-83.99999999880492,-521.0,-1.0
-83.59999999879165,-521.0,-1.0
-83.19999999877837,-521.0,-1.0
-82.79999999876509,-521.0,-1.0
-82.39999999875181,-521.0,-1.0
-81.99999999873853,-521.0,-1.0
-81.59999999872525,-521.0,-1.0
-81.19999999871197,-521.0,-1.0
-80.7999999986987,-521.0,-1.0
-80.39999999868542,-520.0,-0.9980806142034548
-79.99999999867214,-521.0,-1.0
-79.59999999865886,-520.0,-0.9980806142034548
-79.19999999864558,-521.0,-1.0
-78.7999999986323,-521.0,-1.0
-78.39999999861902,-521.0,-1.0
-77.99999999860574,-521.0,-1.0
-77.59999999859247,-521.0,-1.0
-77.19999999857919,-521.0,-1.0
-76.79999999856591,-521.0,-1.0
-76.39999999855263,-521.0,-1.0
-75.99999999853935,-521.0,-1.0
-75.59999999852607,-521.0,-1.0
-75.1999999985128,-521.0,-1.0
-74.79999999849952,-521.0,-1.0
-74.39999999848624,-521.0,-1.0
-73.99999999847296,-520.0,-0.9980806142034548
-73.59999999845968,-521.0,-1.0
-73.1999999984464,-521.0,-1.0
-72.79999999843312,-521.0,-1.0
-72.39999999841984,-521.0,-1.0
-71.99999999840657,-521.0,-1.0
-71.59999999839329,-520.0,-0.9980806142034548
-71.19999999838001,-521.0,-1.0
-70.79999999836673,-521.0,-1.0
-70.39999999835345,-521.0,-1.0
-69.99999999834017,-521.0,-1.0
-69.5999999983269,-521.0,-1.0
-69.19999999831361,-520.0,-0.9980806142034548
-68.79999999830034,-520.0,-0.9980806142034548
-68.39999999828706,-521.0,-1.0
-67.99999999827378,-520.0,-0.9980806142034548
-67.5999999982605,-520.0,-0.9980806142034548
-67.19999999824722,-521.0,-1.0
-66.79999999823394,-519.0,-0.9961612284069098
-66.39999999822066,-519.0,-0.9961612284069098
-65.99999999820739,-519.0,-0.9961612284069098
-65.59999999819411,-521.0,-1.0
-65.19999999818083,-520.0,-0.9980806142034548
-64.79999999816755,-520.0,-0.9980806142034548
-64.39999999815427,-520.0,-0.9980806142034548
-63.99999999814099,-521.0,-1.0
-63.599999998127714,-520.0,-0.9980806142034548
-63.19999999811444,-521.0,-1.0
-62.79999999810116,-521.0,-1.0
-62.39999999808788,-521.0,-1.0
-61.9999999980746,-520.0,-0.9980806142034548
-61.59999999806132,-521.0,-1.0
-61.19999999804804,-521.0,-1.0
-60.79999999803477,-520.0,-0.9980806142034548
-60.399999998021485,-519.0,-0.9961612284069098
