H,M,Mn
-69.5999999983269,-427.0,-1.0
-69.19999999831361,-427.0,-1.0
-68.79999999830034,-427.0,-1.0
-68.39999999828706,-427.0,-1.0
-67.99999999827378,-427.0,-1.0
-67.5999999982605,-427.0,-1.0
-67.19999999824722,-427.0,-1.0
-66.79999999823394,-427.0,-1.0
-66.39999999822066,-427.0,-1.0
-65.99999999820739,-427.0,-1.0
-65.59999999819411,-427.0,-1.0
-65.19999999818083,-427.0,-1.0
-64.79999999816755,-427.0,-1.0
-64.39999999815427,-427.0,-1.0
-63.99999999814099,-427.0,-1.0
-63.599999998127714,-427.0,-1.0
-63.19999999811444,-427.0,-1.0
-62.79999999810116,-427.0,-1.0
-62.39999999808788,-427.0,-1.0
-61.9999999980746,-427.0,-1.0
-61.59999999806132,-427.0,-1.0
-61.19999999804804,-427.0,-1.0
-60.79999999803477,-427.0,-1.0
-60.399999998021485,-427.0,-1.0
-59.99999999800821,-427.0,-1.0
-59.59999999799493,-427.0,-1.0
-59.19999999798165,-427.0,-1.0
-58.79999999796837,-427.0,-1.0
-58.39999999795509,-427.0,-1.0
-57.99999999794181,-427.0,-1.0
-57.599999997928535,-427.0,-1.0
-57.199999997915256,-427.0,-1.0
-56.79999999790198,-427.0,-1.0
-56.3999999978887,-427.0,-1.0
-55.99999999787542,-427.0,-1.0
-55.59999999786214,-427.0,-1.0
-55.19999999784886,-427.0,-1.0
-54.79999999783559,-427.0,-1.0
-54.39999999782231,-427.0,-1.0
-53.99999999780903,-427.0,-1.0
-53.59999999779575,-427.0,-1.0
-53.19999999778247,-427.0,-1.0
-52.79999999776919,-427.0,-1.0
-52.39999999775591,-427.0,-1.0
-51.99999999774264,-427.0,-1.0
-51.59999999772936,-427.0,-1.0
-51.19999999771608,-427.0,-1.0
-50.7999999977028,-427.0,-1.0
-50.39999999768952,-427.0,-1.0
-49.99999999767624,-427.0,-1.0
-49.59999999766296,-427.0,-1.0
-49.19999999764968,-427.0,-1.0
-48.799999997636405,-427.0,-1.0
-48.39999999762313,-427.0,-1.0
-47.99999999760985,-427.0,-1.0
-47.59999999759657,-427.0,-1.0
-47.19999999758329,-427.0,-1.0
-46.79999999757001,-427.0,-1.0
-46.39999999755673,-427.0,-1.0
-45.999999997543455,-427.0,-1.0
-45.599999997530176,-427.0,-1.0
-45.1999999975169,-427.0,-1.0
-44.79999999750362,-427.0,-1.0
-44.39999999749034,-427.0,-1.0
-43.99999999747706,-427.0,-1.0
-43.59999999746378,-427.0,-1.0
-43.1999999974505,-427.0,-1.0
-42.799999997437226,-427.0,-1.0
-42.39999999742395,-427.0,-1.0
-41.99999999741067,-427.0,-1.0
-41.59999999739739,-427.0,-1.0
-41.19999999738411,-427.0,-1.0
-40.79999999737083,-427.0,-1.0
-40.399999997357554,-427.0,-1.0
-39.99999999734428,-427.0,-1.0
-39.599999997331,-427.0,-1.0
-39.19999999731772,-427.0,-1.0
-38.79999999730444,-427.0,-1.0
-38.39999999729116,-427.0,-1.0
-37.99999999727788,-427.0,-1.0
-37.59999999726461,-427.0,-1.0
-37.199999997251325,-427.0,-1.0
-36.79999999723805,-427.0,-1.0
-36.39999999722477,-427.0,-1.0
-35.99999999721149,-427.0,-1.0
-35.59999999719821,-427.0,-1.0
-35.19999999718493,-427.0,-1.0
-34.79999999717165,-427.0,-1.0
-34.399999997158375,-427.0,-1.0
-33.999999997145096,-427.0,-1.0
-33.59999999713182,-427.0,-1.0
-33.19999999711854,-427.0,-1.0
-32.79999999710526,-427.0,-1.0
-32.39999999709198,-427.0,-1.0
-31.999999997078703,-427.0,-1.0
-31.599999997065424,-425.0,-0.9953161592505856
-31.199999997052146,-427.0,-1.0
-30.799999997038867,-427.0,-1.0
-30.39999999702559,-427.0,-1.0
-29.99999999701231,-427.0,-1.0
-29.59999999699903,-427.0,-1.0
-29.199999996985756,-422.0,-0.9882903981264636
-28.799999996972478,-427.0,-1.0
-28.399999996959195,-427.0,-1.0
-27.99999999694592,-427.0,-1.0
-27.59999999693264,-427.0,-1.0
-27.19999999691936,-427.0,-1.0
-26.79999999690608,-427.0,-1.0
-26.3999999968928,-427.0,-1.0
-25.999999996879524,-427.0,-1.0
-25.599999996866245,-427.0,-1.0
-25.199999996852966,-427.0,-1.0
-24.799999996839688,-427.0,-1.0
-24.39999999682641,-423.0,-0.990632318501171
-23.99999999681313,-427.0,-1.0
-23.59999999679985,-427.0,-1.0
-23.199999996786573,-423.0,-0.990632318501171
-22.79999999677329,-423.0,-0.990632318501171
-22.399999996760016,-423.0,-0.990632318501171
-21.999999996746737,-427.0,-1.0
-21.59999999673346,-424.0,-0.9929742388758782
-21.19999999672018,-414.0,-0.9695550351288056
-20.7999999967069,-406.0,-0.9508196721311476
-20.399999996693623,-417.0,-0.9765807962529274
-19.999999996680344,-427.0,-1.0
-19.599999996667066,-418.0,-0.9789227166276346
-19.199999996653787,-427.0,-1.0
-18.79999999664051,-423.0,-0.990632318501171
-18.39999999662723,-423.0,-0.990632318501171
-17.99999999661395,-414.0,-0.9695550351288056
-17.599999996600673,-415.0,-0.9718969555035128
-17.199999996587394,-422.0,-0.9882903981264636
-16.799999996574115,-411.0,-0.9625292740046838
-16.399999996560837,-418.0,-0.9789227166276346
-15.999999996547558,-412.0,-0.9648711943793912
-15.59999999653428,-406.0,-0.9508196721311476
-15.199999996521,-394.0,-0.9227166276346604
-14.799999996507722,-411.0,-0.9625292740046838
-14.399999996494444,-398.0,-0.9320843091334896
-13.999999996481163,-403.0,-0.9437939110070258
-13.599999996467886,-406.0,-0.9508196721311476
-13.199999996454608,-383.0,-0.8969555035128806
-12.79999999644133,-395.0,-0.9250585480093676
-12.39999999642805,-368.0,-0.8618266978922716
-11.999999996414772,-396.0,-0.927400468384075
-11.599999996401491,-345.0,-0.8079625292740047
-11.199999996388216,-380.0,-0.8899297423887588
-10.799999996374936,-380.0,-0.8899297423887588
-10.399999996361656,-380.0,-0.8899297423887588
-9.99999999634838,-362.0,-0.8477751756440282
-9.5999999963351,-360.0,-0.8430913348946136
-9.199999996321822,-336.0,-0.7868852459016393
-8.799999996308543,-305.0,-0.7142857142857143
-8.399999996295264,-358.0,-0.8384074941451991
-7.999999996281986,-349.0,-0.8173302107728337
-7.599999996268707,-319.0,-0.747072599531616
-7.199999996255428,-279.0,-0.6533957845433255
-6.79999999624215,-287.0,-0.6721311475409836
-6.399999996228871,-302.0,-0.7072599531615925
-5.9999999962155925,-241.0,-0.5644028103044496
-5.599999996202314,-282.0,-0.6604215456674473
-5.199999996189035,-231.0,-0.5409836065573771
-4.799999996175757,-198.0,-0.4637002341920375
-4.399999996162478,-216.0,-0.5058548009367682
-3.9999999961492,-177.0,-0.414519906323185
-3.599999996135921,-158.0,-0.3700234192037471
-3.199999996122642,-193.0,-0.4519906323185012
-2.799999996109364,-193.0,-0.4519906323185012
-2.399999996096085,-115.0,-0.2693208430913349
-1.9999999960828063,-154.0,-0.360655737704918
-1.5999999960695277,-99.0,-0.2318501170960187
-1.199999996056249,-75.0,-0.1756440281030445
-0.7999999960429705,-29.0,-0.0679156908665105
-0.3999999960296918,-8.0,-0.018735362997658
3.983586793765426e-09,-7.0,-0.0163934426229508
0.4000000039968654,45.0,0.1053864168618267
0.800000004010144,-4.0,-0.009367681498829
1.2000000040234229,26.0,0.0608899297423887
1.6000000040367013,53.0,0.1241217798594847
2.00000000404998,139.0,0.3255269320843091
2.4000000040632585,125.0,0.2927400468384075
2.800000004076537,119.0,0.2786885245901639
3.200000004089816,116.0,0.2716627634660422
3.6000000041030944,132.0,0.3091334894613583
4.000000004116373,235.0,0.550351288056206
4.400000004129652,215.0,0.5035128805620609
4.80000000414293,220.0,0.5152224824355972
5.200000004156209,232.0,0.5433255269320844
5.600000004169488,281.0,0.65807962529274
6.000000004182766,310.0,0.7259953161592506
6.400000004196045,291.0,0.6814988290398126
6.800000004209323,296.0,0.6932084309133489
7.200000004222602,307.0,0.7189695550351288
7.600000004235881,305.0,0.7142857142857143
8.00000000424916,322.0,0.7540983606557377
8.400000004262438,330.0,0.7728337236533958
8.800000004275716,319.0,0.747072599531616
9.200000004288995,331.0,0.775175644028103
9.600000004302274,341.0,0.7985948477751756
10.000000004315552,364.0,0.8524590163934426
10.400000004328833,377.0,0.882903981264637
10.80000000434211,398.0,0.9320843091334896
11.200000004355388,397.0,0.9297423887587822
11.600000004368669,391.0,0.9156908665105388
12.000000004381944,378.0,0.8852459016393442
12.400000004395224,399.0,0.9344262295081968
12.800000004408504,382.0,0.8946135831381733
13.20000000442178,403.0,0.9437939110070258
13.60000000443506,393.0,0.9203747072599532
14.00000000444834,416.0,0.97423887587822
14.400000004461615,384.0,0.8992974238875878
14.800000004474896,410.0,0.9601873536299764
15.200000004488174,407.0,0.9531615925058547
15.600000004501451,413.0,0.9672131147540984
16.00000000451473,418.0,0.9789227166276346
16.40000000452801,402.0,0.9414519906323184
16.80000000454129,414.0,0.9695550351288056
17.200000004554568,416.0,0.97423887587822
17.600000004567846,421.0,0.9859484777517564
18.000000004581125,420.0,0.9836065573770492
18.400000004594403,423.0,0.990632318501171
18.80000000460768,421.0,0.9859484777517564
19.20000000462096,419.0,0.981264637002342
19.60000000463424,409.0,0.9578454332552692
20.00000000464752,427.0,1.0
20.4000000046608,423.0,0.990632318501171
20.800000004674075,421.0,0.9859484777517564
21.200000004687357,413.0,0.9672131147540984
21.600000004700632,427.0,1.0
22.00000000471391,426.0,0.9976580796252928
22.40000000472719,421.0,0.9859484777517564
22.80000000474047,422.0,0.9882903981264636
23.200000004753747,424.0,0.9929742388758782
23.600000004767026,423.0,0.990632318501171
24.000000004780304,427.0,1.0
24.400000004793583,427.0,1.0
24.80000000480686,427.0,1.0
25.20000000482014,427.0,1.0
25.60000000483342,423.0,0.990632318501171
26.000000004846697,423.0,0.990632318501171
26.400000004859976,427.0,1.0
26.80000000487325,427.0,1.0
27.200000004886533,427.0,1.0
27.60000000489981,420.0,0.9836065573770492
28.00000000491309,423.0,0.990632318501171
28.40000000492637,427.0,1.0
28.800000004939648,427.0,1.0
29.200000004952926,427.0,1.0
29.600000004966205,427.0,1.0
30.000000004979483,427.0,1.0
30.40000000499276,427.0,1.0
30.80000000500604,427.0,1.0
31.20000000501932,423.0,0.990632318501171
31.6000000050326,427.0,1.0
32.00000000504588,427.0,1.0
32.400000005059155,427.0,1.0
32.800000005072434,427.0,1.0
33.20000000508571,427.0,1.0
33.60000000509899,427.0,1.0
34.00000000511227,427.0,1.0
34.40000000512555,427.0,1.0
34.80000000513883,427.0,1.0
35.200000005152106,427.0,1.0
35.600000005165384,427.0,1.0
36.00000000517866,427.0,1.0
36.40000000519194,427.0,1.0
36.80000000520522,427.0,1.0
37.2000000052185,427.0,1.0
37.60000000523178,427.0,1.0
38.000000005245056,427.0,1.0
38.400000005258335,427.0,1.0
38.80000000527161,427.0,1.0
39.20000000528489,427.0,1.0
39.60000000529817,427.0,1.0
40.00000000531145,427.0,1.0
40.40000000532473,427.0,1.0
40.800000005338006,427.0,1.0
41.200000005351285,427.0,1.0
41.60000000536456,427.0,1.0
42.00000000537784,427.0,1.0
42.40000000539112,427.0,1.0
42.8000000054044,427.0,1.0
43.20000000541768,427.0,1.0
43.60000000543096,427.0,1.0
44.00000000544424,427.0,1.0
44.40000000545752,427.0,1.0
44.80000000547079,427.0,1.0
45.20000000548407,427.0,1.0
45.60000000549735,427.0,1.0
46.00000000551063,427.0,1.0
46.40000000552391,427.0,1.0
46.80000000553719,427.0,1.0
47.200000005550464,427.0,1.0
47.60000000556374,427.0,1.0
48.00000000557702,427.0,1.0
48.4000000055903,427.0,1.0
48.80000000560358,427.0,1.0
49.20000000561686,427.0,1.0
49.600000005630136,427.0,1.0
50.000000005643415,427.0,1.0
50.40000000565669,427.0,1.0
50.80000000566997,427.0,1.0
51.20000000568325,427.0,1.0
51.60000000569653,427.0,1.0
52.00000000570981,427.0,1.0
52.400000005723086,427.0,1.0
52.800000005736365,427.0,1.0
53.20000000574965,427.0,1.0
53.60000000576292,427.0,1.0
54.0000000057762,427.0,1.0
54.40000000578948,427.0,1.0
54.80000000580276,427.0,1.0
55.20000000581604,427.0,1.0
55.60000000582932,427.0,1.0
56.000000005842594,427.0,1.0
56.40000000585587,427.0,1.0
56.80000000586915,427.0,1.0
57.20000000588243,427.0,1.0
57.60000000589571,427.0,1.0
58.00000000590899,427.0,1.0
58.400000005922266,427.0,1.0
58.80000000593554,427.0,1.0
59.20000000594882,427.0,1.0
59.6000000059621,427.0,1.0
60.00000000597538,427.0,1.0
60.40000000598866,427.0,1.0
60.80000000600194,427.0,1.0
61.200000006015216,427.0,1.0
61.600000006028495,427.0,1.0
62.00000000604177,427.0,1.0
62.40000000605505,427.0,1.0
62.80000000606833,427.0,1.0
63.20000000608161,427.0,1.0
63.60000000609489,427.0,1.0
64.00000000610817,427.0,1.0
64.40000000612145,427.0,1.0
64.80000000613472,427.0,1.0
65.200000006148,427.0,1.0
65.60000000616128,427.0,1.0
66.00000000617456,427.0,1.0
66.40000000618784,427.0,1.0
66.80000000620112,427.0,1.0
67.2000000062144,427.0,1.0
67.60000000622767,427.0,1.0
68.00000000624095,427.0,1.0
68.40000000625423,427.0,1.0
68.80000000626751,427.0,1.0
69.20000000628079,427.0,1.0
69.60000000629407,427.0,1.0
70.00000000630735,427.0,1.0
70.40000000632062,427.0,1.0
70.8000000063339,427.0,1.0
71.20000000634718,427.0,1.0
71.60000000636046,427.0,1.0
72.00000000637374,427.0,1.0
72.40000000638702,427.0,1.0
72.8000000064003,427.0,1.0
73.20000000641357,427.0,1.0
73.60000000642685,427.0,1.0
74.00000000644013,427.0,1.0
74.40000000645341,427.0,1.0
74.80000000646669,427.0,1.0
75.20000000647997,427.0,1.0
75.60000000649325,427.0,1.0
76.00000000650653,427.0,1.0
76.4000000065198,427.0,1.0
76.80000000653308,427.0,1.0
77.20000000654636,427.0,1.0
77.60000000655964,427.0,1.0
78.00000000657292,427.0,1.0
78.4000000065862,427.0,1.0
78.80000000659948,427.0,1.0
79.20000000661275,427.0,1.0
79.60000000662603,427.0,1.0
80.00000000663931,427.0,1.0
80.40000000665259,427.0,1.0
80.80000000666587,427.0,1.0
81.20000000667915,427.0,1.0
81.60000000669243,427.0,1.0
82.0000000067057,427.0,1.0
82.40000000671898,427.0,1.0
82.80000000673226,427.0,1.0
83.20000000674554,427.0,1.0
83.60000000675882,427.0,1.0
84.0000000067721,427.0,1.0
84.40000000678538,427.0,1.0
84.80000000679865,427.0,1.0
85.20000000681193,427.0,1.0
85.60000000682521,427.0,1.0
86.00000000683849,427.0,1.0
86.40000000685177,427.0,1.0
86.80000000686505,427.0,1.0
87.20000000687833,427.0,1.0
87.6000000068916,427.0,1.0
88.00000000690488,427.0,1.0
88.40000000691816,427.0,1.0
88.80000000693144,427.0,1.0
89.20000000694472,427.0,1.0
89.600000006958,427.0,1.0
90.00000000697128,427.0,1.0
90.40000000698456,427.0,1.0
90.80000000699783,427.0,1.0
91.20000000701113,427.0,1.0
91.6000000070244,427.0,1.0
92.00000000703768,427.0,1.0
92.40000000705096,427.0,1.0
92.80000000706424,427.0,1.0
93.2000000070775,427.0,1.0
93.60000000709078,427.0,1.0
94.00000000710406,427.0,1.0
94.40000000711734,427.0,1.0
94.80000000713062,427.0,1.0
95.2000000071439,427.0,1.0
95.60000000715718,427.0,1.0
96.00000000717046,427.0,1.0
96.40000000718372,427.0,1.0
96.800000007197,427.0,1.0
97.20000000721028,427.0,1.0
97.60000000722356,427.0,1.0
98.00000000723684,427.0,1.0
98.40000000725011,427.0,1.0
98.8000000072634,427.0,1.0
99.20000000727669,427.0,1.0
99.60000000728996,427.0,1.0
100.00000000730324,427.0,1.0
100.40000000731652,427.0,1.0
100.8000000073298,427.0,1.0
101.20000000734308,427.0,1.0
101.60000000735636,427.0,1.0
102.00000000736964,427.0,1.0
102.40000000738291,427.0,1.0
102.8000000073962,427.0,1.0
103.20000000740949,427.0,1.0
103.60000000742276,427.0,1.0
104.00000000743604,427.0,1.0
104.40000000744932,427.0,1.0
104.8000000074626,427.0,1.0
105.20000000747586,427.0,1.0
105.60000000748914,427.0,1.0
106.00000000750242,427.0,1.0
106.4000000075157,427.0,1.0
106.80000000752898,427.0,1.0
107.20000000754226,427.0,1.0
107.60000000755554,427.0,1.0
108.0000000075688,427.0,1.0
108.4000000075821,427.0,1.0
108.80000000759536,427.0,1.0
109.20000000760864,427.0,1.0
109.60000000762192,427.0,1.0
110.0000000076352,427.0,1.0
110.40000000764849,427.0,1.0
110.80000000766177,427.0,1.0
111.20000000767504,427.0,1.0
111.60000000768832,427.0,1.0
112.0000000077016,427.0,1.0
112.40000000771488,427.0,1.0
112.80000000772816,427.0,1.0
113.20000000774144,427.0,1.0
113.60000000775472,427.0,1.0
114.000000007768,427.0,1.0
114.40000000778129,427.0,1.0
114.80000000779457,427.0,1.0
115.20000000780784,427.0,1.0
115.60000000782112,427.0,1.0
116.0000000078344,427.0,1.0
116.40000000784768,427.0,1.0
116.80000000786094,427.0,1.0
117.20000000787422,427.0,1.0
117.6000000078875,427.0,1.0
118.00000000790078,427.0,1.0
118.40000000791406,427.0,1.0
118.80000000792734,427.0,1.0
119.20000000794062,427.0,1.0
119.6000000079539,427.0,1.0
120.00000000796716,427.0,1.0
