H,M,Mn
-120.0,-15576.0,-1.0
-119.59999999998672,-15576.0,-1.0
-119.19999999997344,-15576.0,-1.0
-118.79999999996016,-15576.0,-1.0
-118.39999999994689,-15576.0,-1.0
-117.9999999999336,-15576.0,-1.0
-117.59999999992031,-15576.0,-1.0
-117.19999999990704,-15576.0,-1.0
-116.79999999989376,-15576.0,-1.0
-116.39999999988048,-15576.0,-1.0
-115.9999999998672,-15576.0,-1.0
-115.59999999985394,-15576.0,-1.0
-115.19999999984066,-15576.0,-1.0
-114.79999999982738,-15576.0,-1.0
-114.3999999998141,-15576.0,-1.0
-113.99999999980082,-15576.0,-1.0
-113.59999999978754,-15576.0,-1.0
-113.19999999977426,-15576.0,-1.0
-112.79999999976098,-15576.0,-1.0
-112.3999999997477,-15576.0,-1.0
-111.99999999973444,-15576.0,-1.0
-111.59999999972116,-15576.0,-1.0
-111.19999999970788,-15576.0,-1.0
-110.7999999996946,-15576.0,-1.0
-110.39999999968131,-15576.0,-1.0
-109.99999999966803,-15576.0,-1.0
-109.59999999965476,-15576.0,-1.0
-109.19999999964148,-15576.0,-1.0
-108.7999999996282,-15576.0,-1.0
-108.39999999961492,-15576.0,-1.0
-107.99999999960164,-15576.0,-1.0
-107.59999999958836,-15576.0,-1.0
-107.19999999957508,-15576.0,-1.0
-106.7999999995618,-15576.0,-1.0
-106.39999999954853,-15576.0,-1.0
-105.99999999953523,-15576.0,-1.0
-105.59999999952196,-15576.0,-1.0
-105.19999999950868,-15576.0,-1.0
-104.7999999994954,-15576.0,-1.0
-104.39999999948212,-15576.0,-1.0
-103.99999999946886,-15576.0,-1.0
-103.59999999945558,-15576.0,-1.0
-103.1999999994423,-15576.0,-1.0
-102.79999999942902,-15576.0,-1.0
-102.39999999941574,-15576.0,-1.0
-101.99999999940246,-15576.0,-1.0
-101.59999999938918,-15576.0,-1.0
-101.1999999993759,-15576.0,-1.0
-100.79999999936264,-15576.0,-1.0
-100.39999999934936,-15576.0,-1.0
-99.99999999933608,-15576.0,-1.0
-99.5999999993228,-15576.0,-1.0
-99.19999999930953,-15576.0,-1.0
-98.79999999929623,-15576.0,-1.0
-98.39999999928295,-15576.0,-1.0
-97.99999999926968,-15576.0,-1.0
-97.5999999992564,-15576.0,-1.0
-97.19999999924312,-15576.0,-1.0
-96.79999999922984,-15576.0,-1.0
-96.39999999921656,-15576.0,-1.0
-95.99999999920328,-15576.0,-1.0
-95.59999999919,-15576.0,-1.0
-95.19999999917673,-15576.0,-1.0
-94.79999999916345,-15576.0,-1.0
-94.39999999915015,-15576.0,-1.0
-93.99999999913688,-15576.0,-1.0
-93.5999999991236,-15576.0,-1.0
-93.19999999911032,-15576.0,-1.0
-92.79999999909704,-15576.0,-1.0
-92.39999999908378,-15576.0,-1.0
-91.9999999990705,-15576.0,-1.0
-91.59999999905722,-15576.0,-1.0
-91.19999999904394,-15576.0,-1.0
-90.79999999903066,-15576.0,-1.0
-90.39999999901738,-15576.0,-1.0
-89.9999999990041,-15576.0,-1.0
-89.59999999899082,-15576.0,-1.0
-89.19999999897755,-15576.0,-1.0
-88.79999999896427,-15576.0,-1.0
-88.39999999895099,-15576.0,-1.0
-87.99999999893771,-15576.0,-1.0
-87.59999999892443,-15576.0,-1.0
-87.19999999891115,-15576.0,-1.0
-86.79999999889787,-15576.0,-1.0
-86.3999999988846,-15576.0,-1.0
-85.99999999887132,-15576.0,-1.0
-85.59999999885804,-15576.0,-1.0
-85.19999999884476,-15576.0,-1.0
-84.79999999883148,-15576.0,-1.0
-84.3999999988182,-15576.0,-1.0
-83.99999999880492,-15576.0,-1.0
-83.59999999879165,-15576.0,-1.0
-83.19999999877837,-15576.0,-1.0
-82.79999999876509,-15576.0,-1.0
-82.39999999875181,-15576.0,-1.0
-81.99999999873853,-15576.0,-1.0
-81.59999999872525,-15576.0,-1.0
-81.19999999871197,-15576.0,-1.0
-80.7999999986987,-15576.0,-1.0
-80.39999999868542,-15576.0,-1.0
-79.99999999867214,-15576.0,-1.0
-79.59999999865886,-15576.0,-1.0
-79.19999999864558,-15576.0,-1.0
-78.7999999986323,-15576.0,-1.0
-78.39999999861902,-15576.0,-1.0
-77.99999999860574,-15576.0,-1.0
-77.59999999859247,-15576.0,-1.0
-77.19999999857919,-15576.0,-1.0
-76.79999999856591,-15576.0,-1.0
-76.39999999855263,-15576.0,-1.0
-75.99999999853935,-15576.0,-1.0
-75.59999999852607,-15576.0,-1.0
-75.1999999985128,-15576.0,-1.0
-74.79999999849952,-15576.0,-1.0
-74.39999999848624,-15576.0,-1.0
-73.99999999847296,-15576.0,-1.0
-73.59999999845968,-15576.0,-1.0
-73.1999999984464,-15576.0,-1.0
-72.79999999843312,-15576.0,-1.0
-72.39999999841984,-15576.0,-1.0
-71.99999999840657,-15576.0,-1.0
-71.59999999839329,-15576.0,-1.0
-71.19999999838001,-15576.0,-1.0
-70.79999999836673,-15576.0,-1.0
-70.39999999835345,-15576.0,-1.0
-69.99999999834017,-15576.0,-1.0
-69.5999999983269,-15576.0,-1.0
-69.19999999831361,-15576.0,-1.0
-68.79999999830034,-15576.0,-1.0
-68.39999999828706,-15576.0,-1.0
-67.99999999827378,-15576.0,-1.0
-67.5999999982605,-15576.0,-1.0
-67.19999999824722,-15576.0,-1.0
-66.79999999823394,-15576.0,-1.0
-66.39999999822066,-15576.0,-1.0
-65.99999999820739,-15576.0,-1.0
-65.59999999819411,-15576.0,-1.0
-65.19999999818083,-15576.0,-1.0
-64.79999999816755,-15576.0,-1.0
-64.39999999815427,-15576.0,-1.0
-63.99999999814099,-15576.0,-1.0
-63.599999998127714,-15576.0,-1.0
-63.19999999811444,-15576.0,-1.0
-62.79999999810116,-15576.0,-1.0
-62.39999999808788,-15576.0,-1.0
-61.9999999980746,-15576.0,-1.0
-61.59999999806132,-15576.0,-1.0
-61.19999999804804,-15576.0,-1.0
-60.79999999803477,-15576.0,-1.0
-60.399999998021485,-15576.0,-1.0
-59.99999999800821,-15576.0,-1.0
-59.59999999799493,-15576.0,-1.0
-59.19999999798165,-15576.0,-1.0
-58.79999999796837,-15576.0,-1.0
-58.39999999795509,-15576.0,-1.0
-57.99999999794181,-15576.0,-1.0
-57.599999997928535,-15576.0,-1.0
-57.199999997915256,-15576.0,-1.0
-56.79999999790198,-15576.0,-1.0
-56.3999999978887,-15576.0,-1.0
-55.99999999787542,-15576.0,-1.0
-55.59999999786214,-15576.0,-1.0
-55.19999999784886,-15576.0,-1.0
-54.79999999783559,-15576.0,-1.0
-54.39999999782231,-15576.0,-1.0
-53.99999999780903,-15576.0,-1.0
-53.59999999779575,-15576.0,-1.0
-53.19999999778247,-15576.0,-1.0
-52.79999999776919,-15576.0,-1.0
-52.39999999775591,-15576.0,-1.0
-51.99999999774264,-15576.0,-1.0
-51.59999999772936,-15576.0,-1.0
-51.19999999771608,-15576.0,-1.0
-50.7999999977028,-15576.0,-1.0
-50.39999999768952,-15576.0,-1.0
-49.99999999767624,-15576.0,-1.0
-49.59999999766296,-15576.0,-1.0
-49.19999999764968,-15576.0,-1.0
-48.799999997636405,-15576.0,-1.0
-48.39999999762313,-15576.0,-1.0
-47.99999999760985,-15576.0,-1.0
-47.59999999759657,-15576.0,-1.0
-47.19999999758329,-15576.0,-1.0
-46.79999999757001,-15576.0,-1.0
-46.39999999755673,-15576.0,-1.0
-45.999999997543455,-15576.0,-1.0
-45.599999997530176,-15576.0,-1.0
-45.1999999975169,-15576.0,-1.0
-44.79999999750362,-15576.0,-1.0
-44.39999999749034,-15576.0,-1.0
-43.99999999747706,-15576.0,-1.0
-43.59999999746378,-15576.0,-1.0
-43.1999999974505,-15576.0,-1.0
-42.799999997437226,-15576.0,-1.0
-42.39999999742395,-15576.0,-1.0
-41.99999999741067,-15576.0,-1.0
-41.59999999739739,-15576.0,-1.0
-41.19999999738411,-15576.0,-1.0
-40.79999999737083,-15576.0,-1.0
-40.399999997357554,-15576.0,-1.0
-39.99999999734428,-15576.0,-1.0
-39.599999997331,-15576.0,-1.0
-39.19999999731772,-15576.0,-1.0
-38.79999999730444,-15576.0,-1.0
-38.39999999729116,-15576.0,-1.0
-37.99999999727788,-15576.0,-1.0
-37.59999999726461,-15576.0,-1.0
-37.199999997251325,-15576.0,-1.0
-36.79999999723805,-15576.0,-1.0
-36.39999999722477,-15576.0,-1.0
-35.99999999721149,-15576.0,-1.0
-35.59999999719821,-15576.0,-1.0
-35.19999999718493,-15576.0,-1.0
-34.79999999717165,-15576.0,-1.0
-34.399999997158375,-15575.0,-0.9999357986646122
-33.999999997145096,-15575.0,-0.9999357986646122
-33.59999999713182,-15575.0,-0.9999357986646122
-33.19999999711854,-15575.0,-0.9999357986646122
-32.79999999710526,-15575.0,-0.9999357986646122
-32.39999999709198,-15575.0,-0.9999357986646122
-31.999999997078703,-15575.0,-0.9999357986646122
-31.599999997065424,-15575.0,-0.9999357986646122
-31.199999997052146,-15575.0,-0.9999357986646122
-30.799999997038867,-15574.0,-0.9998715973292244
-30.39999999702559,-15575.0,-0.9999357986646122
-29.99999999701231,-15575.0,-0.9999357986646122
-29.59999999699903,-15574.0,-0.9998715973292244
-29.199999996985756,-15574.0,-0.9998715973292244
-28.799999996972478,-15573.0,-0.9998073959938368
-28.399999996959195,-15573.0,-0.9998073959938368
-27.99999999694592,-15573.0,-0.9998073959938368
-27.59999999693264,-15573.0,-0.9998073959938368
-27.19999999691936,-15572.0,-0.9997431946584489
-26.79999999690608,-15572.0,-0.9997431946584489
-26.3999999968928,-15570.0,-0.9996147919876732
-25.999999996879524,-15571.0,-0.9996789933230612
-25.599999996866245,-15569.0,-0.9995505906522856
-25.199999996852966,-15568.0,-0.9994863893168978
-24.799999996839688,-15569.0,-0.9995505906522856
-24.39999999682641,-15567.0,-0.99942218798151
-23.99999999681313,-15565.0,-0.9992937853107344
-23.59999999679985,-15564.0,-0.9992295839753468
-23.199999996786573,-15561.0,-0.9990369799691834
-22.79999999677329,-15559.0,-0.9989085772984078
-22.399999996760016,-15558.0,-0.99884437596302
-21.999999996746737,-15559.0,-0.9989085772984078
-21.59999999673346,-15559.0,-0.9989085772984078
-21.19999999672018,-15559.0,-0.9989085772984078
-20.7999999967069,-15557.0,-0.9987801746276322
-20.399999996693623,-15555.0,-0.9986517719568568
-19.999999996680344,-15559.0,-0.9989085772984078
-19.599999996667066,-15563.0,-0.9991653826399588
-19.199999996653787,-15560.0,-0.9989727786337956
-18.79999999664051,-15553.0,-0.9985233692860812
-18.39999999662723,-15544.0,-0.9979455572675912
-17.99999999661395,-15536.0,-0.997431946584489
-17.599999996600673,-15535.0,-0.9973677452491012
-17.199999996587394,-15531.0,-0.99711093990755
-16.799999996574115,-15522.0,-0.99653312788906
-16.399999996560837,-15518.0,-0.996276322547509
-15.999999996547558,-15505.0,-0.995441705187468
-15.59999999653428,-15491.0,-0.994542886492039
-15.199999996521,-15483.0,-0.9940292758089369
-14.799999996507722,-15468.0,-0.99306625577812
-14.399999996494444,-15445.0,-0.9915896250642012
-13.999999996481163,-15442.0,-0.991397021058038
-13.599999996467886,-15424.0,-0.990241397021058
-13.199999996454608,-15406.0,-0.989085772984078
-12.79999999644133,-15400.0,-0.9887005649717514
-12.39999999642805,-15390.0,-0.9880585516178736
-11.999999996414772,-15376.0,-0.9871597329224449
-11.599999996401491,-15362.0,-0.986260914227016
-11.199999996388216,-15335.0,-0.984527478171546
-10.799999996374936,-15301.0,-0.9823446327683616
-10.399999996361656,-15271.0,-0.9804185927067284
-9.99999999634838,-15229.0,-0.9777221366204416
-9.5999999963351,-15164.0,-0.9735490498202364
-9.199999996321822,-15141.0,-0.9720724191063174
-8.799999996308543,-15113.0,-0.9702747817154596
-8.399999996295264,-15079.0,-0.9680919363122752
-7.999999996281986,-15034.0,-0.9652028762198254
-7.599999996268707,-14944.0,-0.9594247560349256
-7.199999996255428,-14890.0,-0.9559578839239856
-6.79999999624215,-14819.0,-0.9513995891114536
-6.399999996228871,-14717.0,-0.9448510529019004
-5.9999999962155925,-14595.0,-0.9370184899845916
-5.599999996202314,-14492.0,-0.9304057524396508
-5.199999996189035,-14363.0,-0.9221237801746276
-4.799999996175757,-14233.0,-0.9137776065742168
-4.399999996162478,-14052.0,-0.9021571648690292
-3.9999999961492,-13869.0,-0.8904083204930663
-3.599999996135921,-13652.0,-0.8764766307139189
-3.199999996122642,-13426.0,-0.8619671289162815
-2.799999996109364,-13172.0,-0.8456599897277863
-2.399999996096085,-12938.0,-0.8306368772470467
-1.9999999960828063,-12578.0,-0.8075243965074473
-1.5999999960695277,-12198.0,-0.7831278890600925
-1.199999996056249,-11796.0,-0.7573189522342064
-0.7999999960429705,-11273.0,-0.7237416538263995
-0.3999999960296918,-10678.0,-0.6855418592706728
3.983586793765426e-09,-10040.0,-0.6445814072932717
0.4000000039968654,-9297.0,-0.5968798151001541
0.800000004010144,-8530.0,-0.5476373908577299
1.2000000040234229,-7683.0,-0.4932588597842835
1.6000000040367013,-6737.0,-0.4325243965074473
2.00000000404998,-5656.0,-0.3631227529532614
2.4000000040632585,-4592.0,-0.2948125321006677
2.800000004076537,-3491.0,-0.2241268618387262
3.200000004089816,-2282.0,-0.1465074473549049
3.6000000041030944,-1159.0,-0.0744093477144324
4.000000004116373,-26.0,-0.0016692347200821
4.400000004129652,1068.0,0.0685670261941448
4.80000000414293,2147.0,0.1378402670775552
5.200000004156209,3091.0,0.1984463276836158
5.600000004169488,4122.0,0.2646379044684129
6.000000004182766,5070.0,0.3255007704160246
6.400000004196045,5939.0,0.381291730868002
6.800000004209323,6808.0,0.4370826913199794
7.200000004222602,7512.0,0.4822804314329738
7.600000004235881,8163.0,0.524075500770416
8.00000000424916,8885.0,0.5704288649203904
8.400000004262438,9532.0,0.6119671289162815
8.800000004275716,10026.0,0.6436825885978429
9.200000004288995,10499.0,0.6740498202362609
9.600000004302274,10946.0,0.7027478171545968
10.000000004315552,11367.0,0.7297765793528506
10.400000004328833,11715.0,0.7521186440677966
10.80000000434211,12049.0,0.7735618900873138
11.200000004355388,12362.0,0.7936569080636877
11.600000004368669,12671.0,0.8134951206985105
12.000000004381944,12934.0,0.8303800719054957
12.400000004395224,13173.0,0.8457241910631741
12.800000004408504,13369.0,0.8583076527991782
13.20000000442178,13541.0,0.8693502824858758
13.60000000443506,13719.0,0.8807781201848999
14.00000000444834,13864.0,0.8900873138161274
14.400000004461615,14023.0,0.9002953261427837
14.800000004474896,14137.0,0.9076142783769904
15.200000004488174,14253.0,0.9150616332819724
15.600000004501451,14347.0,0.9210965588084232
16.00000000451473,14453.0,0.9279019003595276
16.40000000452801,14555.0,0.9344504365690808
16.80000000454129,14626.0,0.9390087313816128
17.200000004554568,14710.0,0.944401643554186
17.600000004567846,14772.0,0.948382126348228
18.000000004581125,14830.0,0.9521058038007192
18.400000004594403,14883.0,0.9555084745762712
18.80000000460768,14936.0,0.9589111453518232
19.20000000462096,14969.0,0.96102978941962
19.60000000463424,15005.0,0.96334103749358
20.00000000464752,15041.0,0.9656522855675398
20.4000000046608,15062.0,0.9670005136106832
20.800000004674075,15079.0,0.9680919363122752
