T,M,Mn
25.200000000000006,82.0,0.041
25.300000000000008,69.0,0.0345
25.40000000000001,75.0,0.0375
25.500000000000007,76.0,0.038
25.60000000000001,59.0,0.0295
25.700000000000006,109.0,0.0545
25.800000000000008,114.0,0.057
25.90000000000001,97.0,0.0485
26.000000000000007,113.0,0.0565
26.10000000000001,126.0,0.063
26.200000000000006,122.0,0.061
26.300000000000008,103.0,0.0515
26.40000000000001,99.0,0.0495
26.500000000000007,73.0,0.0365
26.60000000000001,132.0,0.066
26.700000000000006,81.0,0.0405
26.800000000000008,83.0,0.0415
26.90000000000001,70.0,0.035
27.000000000000007,74.0,0.037
27.10000000000001,64.0,0.032
27.20000000000001,53.0,0.0265
27.300000000000008,45.0,0.0225
27.40000000000001,70.0,0.035
27.500000000000007,60.0,0.03
27.60000000000001,83.0,0.0415
27.70000000000001,83.0,0.0415
27.800000000000008,106.0,0.053
27.90000000000001,103.0,0.0515
28.000000000000007,84.0,0.042
28.10000000000001,106.0,0.053
28.20000000000001,99.0,0.0495
28.300000000000008,133.0,0.0665
28.40000000000001,136.0,0.068
28.500000000000007,136.0,0.068
28.60000000000001,138.0,0.069
28.70000000000001,135.0,0.0675
28.800000000000008,111.0,0.0555
28.90000000000001,98.0,0.049
29.00000000000001,90.0,0.045
29.10000000000001,109.0,0.0545
29.20000000000001,136.0,0.068
29.300000000000008,145.0,0.0725
29.40000000000001,151.0,0.0755
29.50000000000001,106.0,0.053
29.60000000000001,93.0,0.0465
29.70000000000001,105.0,0.0525
29.800000000000008,111.0,0.0555
29.90000000000001,134.0,0.067
30.00000000000001,154.0,0.077
30.10000000000001,165.0,0.0825
30.20000000000001,159.0,0.0795
30.300000000000008,130.0,0.065
30.40000000000001,117.0,0.0585
30.50000000000001,96.0,0.048
30.60000000000001,91.0,0.0455
30.70000000000001,65.0,0.0325
30.800000000000008,107.0,0.0535
30.90000000000001,115.0,0.0575
31.00000000000001,94.0,0.047
31.10000000000001,65.0,0.0325
31.20000000000001,57.0,0.0285
31.30000000000001,62.0,0.031
31.40000000000001,49.0,0.0245
31.50000000000001,64.0,0.032
31.60000000000001,73.0,0.0365
31.70000000000001,28.0,0.014
31.80000000000001,27.0,0.0135
31.90000000000001,80.0,0.04
32.000000000000014,65.0,0.0325
32.10000000000001,31.0,0.0155
32.20000000000002,13.0,0.0065
32.30000000000001,4.0,0.002
32.40000000000001,52.0,0.026
32.500000000000014,75.0,0.0375
32.600000000000016,83.0,0.0415
32.70000000000002,99.0,0.0495
32.80000000000001,88.0,0.044
32.90000000000001,69.0,0.0345
33.000000000000014,31.0,0.0155
33.100000000000016,20.0,0.01
33.20000000000002,58.0,0.029
33.30000000000001,63.0,0.0315
33.40000000000001,41.0,0.0205
33.500000000000014,88.0,0.044
33.600000000000016,117.0,0.0585
33.70000000000002,108.0,0.054
33.80000000000001,97.0,0.0485
33.90000000000001,79.0,0.0395
34.000000000000014,73.0,0.0365
34.100000000000016,66.0,0.033
34.20000000000002,67.0,0.0335
34.30000000000001,84.0,0.042
34.40000000000001,59.0,0.0295
34.500000000000014,76.0,0.038
34.600000000000016,79.0,0.0395
34.70000000000002,84.0,0.042
34.80000000000001,122.0,0.061
34.90000000000001,107.0,0.0535
35.000000000000014,103.0,0.0515
35.100000000000016,92.0,0.046
35.20000000000002,67.0,0.0335
35.30000000000001,78.0,0.039
35.40000000000001,64.0,0.032
35.500000000000014,70.0,0.035
35.600000000000016,72.0,0.036
35.70000000000002,25.0,0.0125
35.80000000000001,51.0,0.0255
35.90000000000001,21.0,0.0105
36.000000000000014,-6.0,-0.003
36.100000000000016,13.0,0.0065
36.20000000000002,19.0,0.0095
36.30000000000001,19.0,0.0095
36.40000000000001,32.0,0.016
36.500000000000014,44.0,0.022
36.600000000000016,59.0,0.0295
36.70000000000002,81.0,0.0405
36.80000000000002,72.0,0.036
36.90000000000001,53.0,0.0265
37.000000000000014,51.0,0.0255
37.100000000000016,67.0,0.0335
37.20000000000002,58.0,0.029
37.30000000000002,21.0,0.0105
37.40000000000001,35.0,0.0175
37.500000000000014,41.0,0.0205
37.600000000000016,75.0,0.0375
37.70000000000002,79.0,0.0395
37.80000000000002,64.0,0.032
37.90000000000001,88.0,0.044
38.000000000000014,66.0,0.033
38.100000000000016,85.0,0.0425
38.20000000000002,71.0,0.0355
38.30000000000002,109.0,0.0545
38.40000000000001,66.0,0.033
38.500000000000014,54.0,0.027
38.600000000000016,56.0,0.028
38.70000000000002,63.0,0.0315
38.80000000000002,53.0,0.0265
38.90000000000001,55.0,0.0275
39.000000000000014,13.0,0.0065
39.100000000000016,53.0,0.0265
39.20000000000002,35.0,0.0175
39.30000000000002,17.0,0.0085
39.40000000000001,56.0,0.028
39.500000000000014,84.0,0.042
39.600000000000016,51.0,0.0255
39.70000000000002,53.0,0.0265
39.80000000000002,31.0,0.0155
39.90000000000001,93.0,0.0465
40.000000000000014,93.0,0.0465
40.100000000000016,88.0,0.044
40.20000000000002,85.0,0.0425
40.30000000000002,81.0,0.0405
40.40000000000001,88.0,0.044
40.500000000000014,62.0,0.031
40.600000000000016,76.0,0.038
40.70000000000002,63.0,0.0315
40.80000000000002,42.0,0.021
40.90000000000002,28.0,0.014
41.000000000000014,7.0,0.0035
41.100000000000016,13.0,0.0065
41.20000000000002,-7.0,-0.0035
41.30000000000002,33.0,0.0165
41.40000000000002,37.0,0.0185
41.500000000000014,40.0,0.02
41.600000000000016,40.0,0.02
41.70000000000002,38.0,0.019
41.80000000000002,27.0,0.0135
41.90000000000002,-2.0,-0.001
42.000000000000014,17.0,0.0085
42.100000000000016,24.0,0.012
42.20000000000002,41.0,0.0205
42.30000000000002,43.0,0.0215
42.40000000000002,41.0,0.0205
42.500000000000014,69.0,0.0345
42.600000000000016,88.0,0.044
42.70000000000002,91.0,0.0455
42.80000000000002,93.0,0.0465
42.90000000000002,96.0,0.048
43.000000000000014,94.0,0.047
43.100000000000016,68.0,0.034
43.20000000000002,62.0,0.031
43.30000000000002,55.0,0.0275
43.40000000000002,46.0,0.023
43.500000000000014,15.0,0.0075
43.600000000000016,-22.0,-0.011
43.70000000000002,50.0,0.025
43.80000000000002,52.0,0.026
43.90000000000002,58.0,0.029
44.000000000000014,94.0,0.047
44.100000000000016,124.0,0.062
44.20000000000002,84.0,0.042
44.30000000000002,86.0,0.043
44.40000000000002,92.0,0.046
44.500000000000014,77.0,0.0385
44.600000000000016,47.0,0.0235
44.70000000000002,58.0,0.029
44.80000000000002,58.0,0.029
44.90000000000002,68.0,0.034
45.000000000000014,90.0,0.045
45.100000000000016,80.0,0.04
45.20000000000002,82.0,0.041
45.30000000000002,98.0,0.049
45.40000000000002,86.0,0.043
45.50000000000002,77.0,0.0385
45.600000000000016,65.0,0.0325
45.70000000000002,39.0,0.0195
45.80000000000002,28.0,0.014
45.90000000000002,40.0,0.02
46.00000000000002,40.0,0.02
46.100000000000016,84.0,0.042
46.20000000000002,57.0,0.0285
46.30000000000002,27.0,0.0135
46.40000000000002,75.0,0.0375
46.50000000000002,53.0,0.0265
46.600000000000016,45.0,0.0225
46.70000000000002,88.0,0.044
46.80000000000002,50.0,0.025
46.90000000000002,54.0,0.027
47.00000000000002,25.0,0.0125
47.100000000000016,66.0,0.033
47.20000000000002,76.0,0.038
47.30000000000002,66.0,0.033
47.40000000000002,64.0,0.032
47.50000000000002,73.0,0.0365
47.600000000000016,83.0,0.0415
47.70000000000002,46.0,0.023
47.80000000000002,68.0,0.034
47.90000000000002,119.0,0.0595
48.00000000000002,113.0,0.0565
48.100000000000016,67.0,0.0335
48.20000000000002,24.0,0.012
48.30000000000002,11.0,0.0055
48.40000000000002,29.0,0.0145
48.50000000000002,59.0,0.0295
48.600000000000016,56.0,0.028
48.70000000000002,100.0,0.05
48.80000000000002,108.0,0.054
48.90000000000002,92.0,0.046
49.00000000000002,113.0,0.0565
49.100000000000016,132.0,0.066
49.20000000000002,135.0,0.0675
49.30000000000002,115.0,0.0575
49.40000000000002,100.0,0.05
49.50000000000002,74.0,0.037
49.60000000000002,61.0,0.0305
49.70000000000002,18.0,0.009
49.80000000000002,54.0,0.027
49.90000000000002,66.0,0.033
50.00000000000002,102.0,0.051
50.10000000000002,74.0,0.037
50.20000000000002,64.0,0.032
50.30000000000002,30.0,0.015
50.40000000000002,24.0,0.012
50.50000000000002,-4.0,-0.002
50.60000000000002,-12.0,-0.006
50.70000000000002,-9.0,-0.0045
50.80000000000002,7.0,0.0035
50.90000000000002,29.0,0.0145
51.00000000000002,43.0,0.0215
51.10000000000002,65.0,0.0325
51.20000000000002,71.0,0.0355
51.30000000000002,80.0,0.04
51.40000000000002,122.0,0.061
51.50000000000002,83.0,0.0415
51.60000000000002,97.0,0.0485
51.70000000000002,64.0,0.032
51.80000000000002,48.0,0.024
51.90000000000002,46.0,0.023
52.00000000000002,69.0,0.0345
52.10000000000002,57.0,0.0285
52.20000000000002,79.0,0.0395
52.30000000000002,55.0,0.0275
52.40000000000002,52.0,0.026
52.50000000000002,-12.0,-0.006
52.60000000000002,-2.0,-0.001
52.70000000000002,6.0,0.003
52.80000000000002,26.0,0.013
52.90000000000002,59.0,0.0295
53.00000000000002,32.0,0.016
53.10000000000002,61.0,0.0305
53.20000000000002,49.0,0.0245
53.30000000000002,26.0,0.013
53.40000000000002,30.0,0.015
53.50000000000002,23.0,0.0115
53.60000000000002,51.0,0.0255
53.700000000000024,83.0,0.0415
53.80000000000002,85.0,0.0425
53.90000000000002,86.0,0.043
54.00000000000002,85.0,0.0425
54.10000000000002,106.0,0.053
54.200000000000024,64.0,0.032
54.30000000000002,88.0,0.044
54.40000000000002,66.0,0.033
54.50000000000002,143.0,0.0715
54.60000000000002,131.0,0.0655
54.700000000000024,65.0,0.0325
54.80000000000002,74.0,0.037
54.90000000000002,44.0,0.022
55.00000000000002,63.0,0.0315
55.10000000000002,30.0,0.015
55.200000000000024,37.0,0.0185
55.30000000000002,50.0,0.025
55.40000000000002,20.0,0.01
55.50000000000002,54.0,0.027
55.60000000000002,48.0,0.024
55.700000000000024,69.0,0.0345
55.80000000000002,59.0,0.0295
55.90000000000002,65.0,0.0325
56.00000000000002,33.0,0.0165
56.10000000000002,-7.0,-0.0035
56.200000000000024,-18.0,-0.009
56.30000000000002,-4.0,-0.002
56.40000000000002,5.0,0.0025
56.50000000000002,-37.0,-0.0185
56.60000000000002,-21.0,-0.0105
56.700000000000024,-7.0,-0.0035
56.80000000000002,-43.0,-0.0215
56.90000000000002,-25.0,-0.0125
57.00000000000002,1.0,0.0005
57.10000000000002,23.0,0.0115
57.200000000000024,46.0,0.023
57.30000000000002,42.0,0.021
57.40000000000002,37.0,0.0185
57.50000000000002,46.0,0.023
57.60000000000002,37.0,0.0185
57.700000000000024,-1.0,-0.0005
57.800000000000026,31.0,0.0155
57.90000000000002,34.0,0.017
58.00000000000002,48.0,0.024
58.10000000000002,19.0,0.0095
58.200000000000024,30.0,0.015
58.300000000000026,2.0,0.001
58.40000000000002,-23.0,-0.0115
58.50000000000002,38.0,0.019
58.60000000000002,38.0,0.019
58.700000000000024,40.0,0.02
58.800000000000026,96.0,0.048
58.90000000000002,86.0,0.043
59.00000000000002,48.0,0.024
59.10000000000002,44.0,0.022
59.200000000000024,41.0,0.0205
59.300000000000026,45.0,0.0225
59.40000000000002,40.0,0.02
59.50000000000002,59.0,0.0295
59.60000000000002,80.0,0.04
59.700000000000024,47.0,0.0235
59.800000000000026,31.0,0.0155
59.90000000000002,37.0,0.0185
60.00000000000002,-7.0,-0.0035
