T,M,Mn
0.2,797.0,1.0
0.30000000000000004,795.0,0.9974905897114178
0.4000000000000001,795.0,0.9974905897114178
0.5000000000000001,790.0,0.9912170639899623
0.6000000000000001,784.0,0.9836888331242158
0.7000000000000002,781.0,0.9799247176913425
0.8000000000000003,776.0,0.973651191969887
0.9000000000000001,761.0,0.9548306148055207
1.0000000000000002,752.0,0.9435382685069009
1.1000000000000003,737.0,0.9247176913425345
1.2000000000000004,723.0,0.9071518193224593
1.3000000000000003,703.0,0.8820577164366374
1.4000000000000004,668.0,0.8381430363864492
1.5000000000000004,643.0,0.8067754077791719
1.6000000000000003,634.0,0.795483061480552
1.7000000000000004,602.0,0.7553324968632371
1.8000000000000005,576.0,0.7227101631116688
1.9000000000000006,567.0,0.7114178168130489
2.000000000000001,530.0,0.6649937264742786
2.1000000000000005,519.0,0.6511919698870765
2.200000000000001,505.0,0.6336260978670013
2.3000000000000007,478.0,0.5997490589711418
2.400000000000001,459.0,0.5759096612296111
2.500000000000001,441.0,0.5533249686323714
2.600000000000001,450.0,0.5646173149309912
2.700000000000001,425.0,0.533249686323714
2.800000000000001,416.0,0.5219573400250941
2.9000000000000012,390.0,0.4893350062735257
3.000000000000001,367.0,0.4604767879548306
3.100000000000001,366.0,0.4592220828105395
3.200000000000001,338.0,0.424090338770389
3.300000000000001,317.0,0.397741530740276
3.4000000000000012,315.0,0.39523212045169387
3.5000000000000013,301.0,0.37766624843161856
3.6000000000000014,321.0,0.4027603513174404
3.7000000000000015,312.0,0.39146800501882056
3.8000000000000016,279.0,0.35006273525721454
3.9000000000000012,292.0,0.36637390213299875
4.000000000000001,251.0,0.31493099121706397
4.100000000000001,237.0,0.2973651191969887
4.200000000000002,254.0,0.3186951066499373
4.300000000000002,245.0,0.3074027603513174
4.400000000000001,257.0,0.3224592220828105
4.500000000000002,253.0,0.3174404015056462
4.600000000000001,228.0,0.2860727728983689
4.700000000000002,218.0,0.27352572145545795
4.800000000000002,223.0,0.2797992471769134
4.900000000000002,225.0,0.2823086574654956
5.000000000000002,213.0,0.2672521957340025
5.100000000000001,164.0,0.205771643663739
5.200000000000002,176.0,0.22082810539523212
5.300000000000002,167.0,0.2095357590966123
5.400000000000002,179.0,0.2245922208281054
5.500000000000002,174.0,0.21831869510664995
5.600000000000002,142.0,0.178168130489335
5.700000000000002,153.0,0.191969887076537
5.800000000000002,143.0,0.1794228356336261
5.900000000000002,145.0,0.18193224592220827
6.000000000000002,149.0,0.18695106649937265
6.100000000000002,118.0,0.1480552070263488
6.200000000000002,137.0,0.17189460476787954
6.3000000000000025,145.0,0.18193224592220827
6.400000000000002,122.0,0.15307402760351319
6.500000000000003,134.0,0.16813048933500627
6.600000000000002,156.0,0.19573400250941028
6.700000000000002,149.0,0.18695106649937265
6.8000000000000025,125.0,0.15683814303638646
6.900000000000002,127.0,0.15934755332496864
7.000000000000003,127.0,0.15934755332496864
7.100000000000002,123.0,0.15432873274780426
7.200000000000003,150.0,0.18820577164366373
7.3000000000000025,158.0,0.19824341279799249
7.400000000000003,138.0,0.17314930991217065
7.500000000000003,123.0,0.15432873274780426
7.600000000000002,122.0,0.15307402760351319
7.700000000000003,103.0,0.12923462986198245
7.8000000000000025,80.0,0.10037641154328733
7.900000000000003,98.0,0.12296110414052698
8.000000000000002,72.0,0.0903387703889586
8.100000000000003,74.0,0.09284818067754078
8.200000000000003,109.0,0.13676286072772897
8.300000000000002,118.0,0.1480552070263488
8.400000000000002,125.0,0.15683814303638646
8.500000000000002,143.0,0.1794228356336261
8.600000000000001,122.0,0.15307402760351319
8.700000000000003,115.0,0.14429109159347553
8.800000000000002,97.0,0.12170639899623588
8.900000000000002,119.0,0.1493099121706399
9.000000000000002,107.0,0.1342534504391468
9.100000000000001,117.0,0.1468005018820577
9.200000000000003,153.0,0.191969887076537
9.300000000000002,123.0,0.15432873274780426
9.400000000000002,135.0,0.16938519447929737
9.500000000000002,80.0,0.10037641154328733
9.600000000000003,59.0,0.0740276035131744
9.700000000000003,73.0,0.09159347553324969
9.800000000000002,81.0,0.10163111668757842
9.900000000000002,62.0,0.07779171894604768
10.000000000000002,80.0,0.10037641154328733
10.100000000000003,99.0,0.12421580928481807
10.200000000000003,79.0,0.09912170639899624
10.300000000000002,61.0,0.07653701380175659
10.400000000000002,86.0,0.10790464240903387
10.500000000000004,77.0,0.09661229611041405
10.600000000000003,79.0,0.09912170639899624
10.700000000000003,93.0,0.11668757841907151
10.800000000000002,59.0,0.0740276035131744
10.900000000000002,62.0,0.07779171894604768
11.000000000000004,98.0,0.12296110414052698
11.100000000000003,71.0,0.0890840652446675
11.200000000000003,88.0,0.11041405269761606
11.300000000000002,77.0,0.09661229611041405
11.400000000000002,89.0,0.11166875784190715
11.500000000000004,68.0,0.08531994981179424
11.600000000000003,56.0,0.07026348808030113
11.700000000000003,95.0,0.1191969887076537
11.800000000000002,73.0,0.09159347553324969
11.900000000000004,72.0,0.0903387703889586
12.000000000000004,90.0,0.11292346298619825
12.100000000000003,65.0,0.08155583437892096
12.200000000000003,68.0,0.08531994981179424
12.300000000000002,47.0,0.05897114178168131
12.400000000000004,77.0,0.09661229611041405
12.500000000000004,91.0,0.11417816813048934
