T,M,Mn
0.2,866.0,1.0
0.30000000000000004,866.0,1.0
0.4000000000000001,857.0,0.9896073903002309
0.5000000000000001,826.0,0.953810623556582
0.6000000000000001,800.0,0.9237875288683602
0.7000000000000002,781.0,0.9018475750577367
0.8000000000000003,742.0,0.8568129330254042
0.9000000000000001,717.0,0.8279445727482679
1.0000000000000002,728.0,0.8406466512702079
1.1000000000000003,616.0,0.7113163972286374
1.2000000000000004,552.0,0.6374133949191686
1.3000000000000003,523.0,0.6039260969976905
1.4000000000000004,559.0,0.6454965357967667
1.5000000000000004,487.0,0.5623556581986143
1.6000000000000003,492.0,0.5681293302540416
1.7000000000000004,534.0,0.6166281755196305
1.8000000000000005,475.0,0.5484988452655889
1.9000000000000006,389.0,0.4491916859122402
2.000000000000001,406.0,0.46882217090069284
2.1000000000000005,419.0,0.4838337182448037
2.200000000000001,274.0,0.3163972286374134
2.3000000000000007,376.0,0.4341801385681293
2.400000000000001,478.0,0.5519630484988453
2.500000000000001,303.0,0.34988452655889146
2.600000000000001,318.0,0.3672055427251732
2.700000000000001,312.0,0.36027713625866054
2.800000000000001,255.0,0.29445727482678985
2.9000000000000012,276.0,0.3187066974595843
3.000000000000001,290.0,0.3348729792147806
3.100000000000001,242.0,0.279445727482679
3.200000000000001,228.0,0.2632794457274827
3.300000000000001,255.0,0.29445727482678985
3.4000000000000012,168.0,0.19399538106235567
3.5000000000000013,198.0,0.22863741339491916
3.6000000000000014,215.0,0.24826789838337182
3.7000000000000015,284.0,0.3279445727482679
3.8000000000000016,95.0,0.10969976905311778
3.9000000000000012,283.0,0.32678983833718245
4.000000000000001,174.0,0.20092378752886836
4.100000000000001,276.0,0.3187066974595843
4.200000000000002,182.0,0.21016166281755197
4.300000000000002,226.0,0.26096997690531176
4.400000000000001,209.0,0.24133949191685913
4.500000000000002,280.0,0.3233256351039261
4.600000000000001,216.0,0.24942263279445728
4.700000000000002,176.0,0.20323325635103925
4.800000000000002,179.0,0.2066974595842956
4.900000000000002,155.0,0.1789838337182448
5.000000000000002,129.0,0.1489607390300231
5.100000000000001,158.0,0.18244803695150116
5.200000000000002,159.0,0.1836027713625866
5.300000000000002,165.0,0.1905311778290993
5.400000000000002,146.0,0.16859122401847576
5.500000000000002,122.0,0.14087759815242495
5.600000000000002,153.0,0.1766743648960739
5.700000000000002,158.0,0.18244803695150116
5.800000000000002,105.0,0.12124711316397228
5.900000000000002,105.0,0.12124711316397228
6.000000000000002,117.0,0.1351039260969977
6.100000000000002,126.0,0.14549653579676675
6.200000000000002,112.0,0.12933025404157045
6.3000000000000025,109.0,0.1258660508083141
6.400000000000002,93.0,0.10739030023094688
6.500000000000003,115.0,0.13279445727482678
6.600000000000002,19.0,0.021939953810623556
6.700000000000002,53.0,0.061200923787528866
6.8000000000000025,99.0,0.11431870669745958
6.900000000000002,89.0,0.10277136258660508
7.000000000000003,56.0,0.06466512702078522
7.100000000000002,111.0,0.12817551963048499
7.200000000000003,205.0,0.23672055427251731
7.3000000000000025,111.0,0.12817551963048499
7.400000000000003,110.0,0.12702078521939955
7.500000000000003,198.0,0.22863741339491916
7.600000000000002,143.0,0.1651270207852194
7.700000000000003,77.0,0.08891454965357967
7.8000000000000025,59.0,0.06812933025404157
7.900000000000003,194.0,0.22401847575057737
8.000000000000002,101.0,0.11662817551963048
8.100000000000003,115.0,0.13279445727482678
8.200000000000003,85.0,0.09815242494226328
8.300000000000002,44.0,0.050808314087759814
8.400000000000002,59.0,0.06812933025404157
8.500000000000002,117.0,0.1351039260969977
8.600000000000001,79.0,0.09122401847575058
8.700000000000003,10.0,0.011547344110854504
8.800000000000002,129.0,0.1489607390300231
8.900000000000002,92.0,0.10623556581986143
9.000000000000002,95.0,0.10969976905311778
9.100000000000001,95.0,0.10969976905311778
9.200000000000003,133.0,0.1535796766743649
9.300000000000002,101.0,0.11662817551963048
9.400000000000002,95.0,0.10969976905311778
9.500000000000002,73.0,0.08429561200923788
9.600000000000003,132.0,0.15242494226327943
9.700000000000003,124.0,0.14318706697459585
9.800000000000002,103.0,0.11893764434180139
9.900000000000002,41.0,0.04734411085450346
10.000000000000002,139.0,0.1605080831408776
10.100000000000003,50.0,0.057736720554272515
10.200000000000003,105.0,0.12124711316397228
10.300000000000002,134.0,0.15473441108545036
10.400000000000002,47.0,0.054272517321016164
10.500000000000004,62.0,0.07159353348729793
10.600000000000003,84.0,0.09699769053117784
10.700000000000003,173.0,0.1997690531177829
10.800000000000002,63.0,0.07274826789838337
10.900000000000002,160.0,0.18475750577367206
11.000000000000004,132.0,0.15242494226327943
11.100000000000003,118.0,0.13625866050808313
11.200000000000003,78.0,0.09006928406466513
11.300000000000002,156.0,0.18013856812933027
11.400000000000002,-1.0,-0.0011547344110854503
11.500000000000004,11.0,0.012702078521939953
11.600000000000003,91.0,0.10508083140877598
11.700000000000003,94.0,0.10854503464203233
11.800000000000002,66.0,0.07621247113163972
11.900000000000004,89.0,0.10277136258660508
12.000000000000004,37.0,0.042725173210161664
12.100000000000003,-19.0,-0.021939953810623556
12.200000000000003,-63.0,-0.07274826789838337
12.300000000000002,65.0,0.07505773672055427
12.400000000000004,75.0,0.08660508083140878
12.500000000000004,118.0,0.13625866050808313
12.600000000000003,113.0,0.13048498845265588
12.700000000000003,59.0,0.06812933025404157
12.800000000000004,17.0,0.019630484988452657
12.900000000000004,53.0,0.061200923787528866
13.000000000000004,52.0,0.06004618937644342
13.100000000000003,2.0,0.0023094688221709007
13.200000000000003,27.0,0.03117782909930716
13.300000000000004,57.0,0.06581986143187067
13.400000000000004,52.0,0.06004618937644342
13.500000000000004,106.0,0.12240184757505773
13.600000000000003,91.0,0.10508083140877598
13.700000000000005,102.0,0.11778290993071594
13.800000000000004,45.0,0.05196304849884527
13.900000000000004,4.0,0.004618937644341801
14.000000000000004,112.0,0.12933025404157045
14.100000000000003,42.0,0.04849884526558892
14.200000000000005,-14.0,-0.016166281755196306
14.300000000000004,64.0,0.07390300230946882
14.400000000000004,-56.0,-0.06466512702078522
14.500000000000004,42.0,0.04849884526558892
14.600000000000005,14.0,0.016166281755196306
14.700000000000005,58.0,0.06697459584295612
14.800000000000004,78.0,0.09006928406466513
14.900000000000004,-40.0,-0.046189376443418015
15.000000000000004,12.0,0.013856812933025405
15.100000000000005,-53.0,-0.061200923787528866
15.200000000000005,75.0,0.08660508083140878
15.300000000000004,83.0,0.09584295612009237
15.400000000000004,61.0,0.07043879907621248
15.500000000000004,94.0,0.10854503464203233
15.600000000000005,72.0,0.08314087759815242
15.700000000000005,58.0,0.06697459584295612
15.800000000000004,56.0,0.06466512702078522
15.900000000000004,13.0,0.015011547344110854
16.000000000000007,72.0,0.08314087759815242
16.100000000000005,-21.0,-0.02424942263279446
16.200000000000006,34.0,0.03926096997690531
16.300000000000004,26.0,0.03002309468822171
16.400000000000006,-16.0,-0.018475750577367205
16.500000000000004,32.0,0.03695150115473441
16.600000000000005,43.0,0.049653579676674366
16.700000000000006,91.0,0.10508083140877598
16.800000000000004,56.0,0.06466512702078522
16.900000000000006,14.0,0.016166281755196306
17.000000000000004,126.0,0.14549653579676675
17.100000000000005,49.0,0.05658198614318707
17.200000000000006,52.0,0.06004618937644342
17.300000000000004,124.0,0.14318706697459585
17.400000000000006,-25.0,-0.028868360277136258
17.500000000000004,101.0,0.11662817551963048
17.600000000000005,108.0,0.12471131639722864
17.700000000000006,7.0,0.008083140877598153
17.800000000000004,57.0,0.06581986143187067
17.900000000000006,99.0,0.11431870669745958
18.000000000000004,20.0,0.023094688221709007
18.100000000000005,77.0,0.08891454965357967
18.200000000000006,51.0,0.05889145496535797
18.300000000000004,38.0,0.04387990762124711
18.400000000000006,57.0,0.06581986143187067
18.500000000000007,41.0,0.04734411085450346
18.600000000000005,54.0,0.06235565819861432
18.700000000000006,94.0,0.10854503464203233
18.800000000000004,105.0,0.12124711316397228
18.900000000000006,85.0,0.09815242494226328
19.000000000000007,11.0,0.012702078521939953
19.100000000000005,-5.0,-0.005773672055427252
19.200000000000006,33.0,0.03810623556581986
19.300000000000004,-24.0,-0.02771362586605081
19.400000000000006,42.0,0.04849884526558892
19.500000000000007,23.0,0.026558891454965358
19.600000000000005,2.0,0.0023094688221709007
19.700000000000006,35.0,0.04041570438799076
19.800000000000004,47.0,0.054272517321016164
19.900000000000006,77.0,0.08891454965357967
20.000000000000007,13.0,0.015011547344110854
20.100000000000005,79.0,0.09122401847575058
20.200000000000006,55.0,0.06351039260969978
20.300000000000004,39.0,0.04503464203233257
20.400000000000006,51.0,0.05889145496535797
20.500000000000007,92.0,0.10623556581986143
20.600000000000005,73.0,0.08429561200923788
20.700000000000006,75.0,0.08660508083140878
20.800000000000008,65.0,0.07505773672055427
20.900000000000006,103.0,0.11893764434180139
21.000000000000007,53.0,0.061200923787528866
21.100000000000005,-9.0,-0.010392609699769052
21.200000000000006,-53.0,-0.061200923787528866
21.300000000000008,56.0,0.06466512702078522
21.400000000000006,52.0,0.06004618937644342
21.500000000000007,97.0,0.11200923787528869
21.600000000000005,65.0,0.07505773672055427
21.700000000000006,90.0,0.10392609699769054
21.800000000000008,36.0,0.04157043879907621
21.900000000000006,81.0,0.09353348729792148
22.000000000000007,-21.0,-0.02424942263279446
22.100000000000005,43.0,0.049653579676674366
22.200000000000006,39.0,0.04503464203233257
22.300000000000008,-33.0,-0.03810623556581986
22.400000000000006,64.0,0.07390300230946882
22.500000000000007,62.0,0.07159353348729793
22.600000000000005,41.0,0.04734411085450346
22.700000000000006,86.0,0.09930715935334873
22.800000000000008,16.0,0.018475750577367205
22.900000000000006,37.0,0.042725173210161664
23.000000000000007,-20.0,-0.023094688221709007
23.10000000000001,-17.0,-0.019630484988452657
23.200000000000006,-5.0,-0.005773672055427252
23.300000000000008,52.0,0.06004618937644342
23.400000000000006,60.0,0.06928406466512702
23.500000000000007,23.0,0.026558891454965358
23.60000000000001,-91.0,-0.10508083140877598
23.700000000000006,49.0,0.05658198614318707
23.800000000000008,47.0,0.054272517321016164
23.900000000000006,81.0,0.09353348729792148
24.000000000000007,28.0,0.03233256351039261
24.10000000000001,75.0,0.08660508083140878
24.200000000000006,33.0,0.03810623556581986
24.300000000000008,26.0,0.03002309468822171
24.400000000000006,-5.0,-0.005773672055427252
24.500000000000007,15.0,0.017321016166281754
24.60000000000001,61.0,0.07043879907621248
24.700000000000006,-14.0,-0.016166281755196306
24.800000000000008,123.0,0.1420323325635104
24.90000000000001,87.0,0.10046189376443418
25.000000000000007,88.0,0.10161662817551963
25.10000000000001,51.0,0.05889145496535797
25.200000000000006,14.0,0.016166281755196306
25.300000000000008,48.0,0.05542725173210162
25.40000000000001,-47.0,-0.054272517321016164
25.500000000000007,90.0,0.10392609699769054
25.60000000000001,12.0,0.013856812933025405
25.700000000000006,52.0,0.06004618937644342
25.800000000000008,32.0,0.03695150115473441
25.90000000000001,43.0,0.049653579676674366
26.000000000000007,-5.0,-0.005773672055427252
26.10000000000001,33.0,0.03810623556581986
26.200000000000006,88.0,0.10161662817551963
26.300000000000008,96.0,0.11085450346420324
26.40000000000001,58.0,0.06697459584295612
26.500000000000007,26.0,0.03002309468822171
26.60000000000001,27.0,0.03117782909930716
26.700000000000006,-7.0,-0.008083140877598153
